Word,Frequency
kosárkámmal,1
kosárkával,1
sapi,2
sep,4
sepert,3
porszívozott,1
söpörhetsz,1
jövő,1
hupsz,1
kirakom,1
darabjai,1
berakta,1
adhatok,5
szólna,1
ananászhoz,1
spárga,1
gyümölcslevet,1
zöldborsót,4
nagyszerű,2
vevő,1
mozoghatsz,1
háttal,1
álunk,1
kiegészítés,1
kamerázik,1
felemeli,3
megetetni,2
etessétek,1
etessük,1
legkisebb,1
utánozod,1
apádat,1
filmeznek,1
állvány,1
filmezd,1
szemecskédre,1
egyszerűen,1
békajátékot,1
pillangós,1
megnézegessük,1
verseket,1
képeslapok,1
kaptak,2
barátaiktól,1
kirakták,1
kandalló,2
tetejére,3
leestek,2
gyertyája,1
tortán,2
gyümölcsökből,1
zöldségekből,1
vigyen,2
befáradni,1
lóg,4
szájából,1
kapják,1
Micimackó,1
pattogtatni,1
késem,1
magáé,1
liter,2
veszett,2
mindenhol,1
azóta,1
egyelore,1
elvesszenek,1
sátor,4
elfelejtjük,1
szétszórtál,2
bedugtál,1
kiszedi,1
hazajön,1
terülj,2
asztalkám,1
teríts,2
kenguruknak,1
Kangának,11
mibõl,1
megsütötted,1
eldobtad,4
sepersz,2
seprű,1
félretesszük,1
dobozhoz,1
másikhoz,1
fordítsd,3
melyikbe,4
mindegyiket,1
megpusziltad,2
pusziltad,6
Zsebibabát,4
betegyük,2
amelyikben,3
kinnfelejtenek,1
vam,1
unatkoznak,1
kiment,3
behozta,1
meggyógyítják,1
meggyógyítja,4
gyógyítasz,1
Kangát,2
videónk,1
valmit,1
levered,2
szomszédok,1
lázmérõ,1
kopogásra,2
bögrébol,1
önt,1
öntsek,1
bögrédben,1
itókád,1
másikból,1
narancslevet,1
főzől,2
társad,1
főzdögélhetsz,1
igya,1
program,1
megsül,1
ananászturmix,2
turmixot,2
ananászturmixot,1
kosárból,1
zöldségek,1
főzelék,2
zöldborsóból,1
sárgarépából,1
alján,2
kosárnak,1
sárgarépa,1
zöldborsó,1
betegyem,2
majmot,2
állathoz,1
főzzünk,1
kavarjam,1
kavarni,3
kavarjuk,1
kavard,1
fedelét,1
megkavarod,1
előkészítheted,1
tányérokat,2
elkezdheted,1
tányéromba,2
tányérom,7
kanalam,1
tányérod,1
nagytányér,1
vágsz,2
azokkal,1
tányérra,1
összevágtad,1
tányéromra,1
tányérjába,1
főzted,1
benézek,1
készítesz,3
fölvágod,1
sosem,1
idejövök,4
tányéromhoz,1
szaga,2
fölvágtad,1
vágjam,1
fölszeleteli,1
almalét,3
eperlét,1
főzőcskézünk,2
főzőcskézni,1
megtanítjuk,1
főzünk,3
kevered,4
só,1
konyhásat,1
főzőcskézel,1
csapat,1
Pali,1
zöldborsófőzelék,1
cumiból,2
tányéromból,1
főzzél,2
kamerázol,2
összefirkálta,1
összefirkálni,1
Sándor,1
alias,1
Petrovics,1
Vörösmarty,1
kergetni,1
madarakat,3
kergetsz,1
galambokat,1
Csaba,4
csaba,1
vacakolj,1
megetetjük,1
husi,2
ananászodat,5
hoppsza,1
visszadjam,1
evészet,1
eltetted,1
ö,34
bohócé,1
apáé,1
sótartó,2
sózd,1
poharával,1
lepihenek,1
kispárna,2
telehassal,1
szunyózna,1
rakott,3
finomság,2
sparheltot,1
megkevered,1
krumplival,1
kanalak,1
csacsiknak,1
ültessem,1
eheti,1
kapjon,1
ehetnek,1
rendetlenség,3
pénze,1
fürdõkádba,3
Pankát,2
takarí,1
takarítást,1
idetűzzük,1
autózunk,1
birkák,1
birka,2
disznók,1
malacnak,3
traktoron,4
traktorra,1
igazítsd,2
malacos,1
folytatása,1
tehenet,6
bohócosat,1
fordítani,1
bubót,1
dobozába,1
papucsai,2
papucsboltból,1
vettétek,1
választotta,2
dobozzal,4
bezzeg,1
összeillenek,1
krokodilnak,1
kecske,11
kupit,1
becsukjam,1
eltenni,2
autós,3
elrakni,1
fajátékkal,1
meglököd,1
barát,1
lelökted,1
hihihihihi,2
szomorkodjon,2
hihihihi,3
épít,5
állót,1
építsen,2
építhet,1
beépítse,1
álló,1
húha,4
toronnyal,1
ellökted,1
felborítottad,1
rosszalkodtál,3
sírjanak,1
sírhatnak,1
lelökheti,2
löki,1
lelöki,1
szúnyókál,1
puszikák,1
kitõl,1
kaptuk,2
pankától,1
Pankától,1
puszikat,1
házasságunkra,1
épüljön,1
ettõl,1
elszomorodik,1
huszonhat,1
állítani,2
Lepottyant,1
Ideteszem,1
bánunk,1
Játszótérre,2
homokozzál,2
újságot,1
takaród,1
Hiányzott,1
csavarogtál,2
Mehetünk,1
Játszunk,1
Jajjajjajjajj,1
jajjajjajj,1
játékaidat,1
Hideg,1
fölülre,1
Kéne,1
ruhadarab,1
Picit,1
eso,1
Fázol,1
öltözve,1
hegye,4
Hajjaj,1
gyerekre,1
Ugrabugrásat,1
kisgyerekem,1
Fölmászunk,1
alvós,1
Fekszik,1
Szervusztok,2
Jöttetek,1
Alszik,1
Felébresztjük,1
Éhes,1
gyerkocöm,1
Egérke,1
gyerkőcömet,1
szomorodva,1
elveszett,2
szomorkodik,3
Jaaaj,1
macikához,1
egérkéhez,1
Elmehetünk,1
Viszünk,1
Azokat,1
Bizony,2
szombat,2
behozhatom,1
maradjak,1
felhúzzuk,3
helyedre,4
felülünk,1
lábacska,1
hapci,4
elõvehetem,1
várok,1
elõveszi,1
sengázunk,1
vécé,3
ideteszük,1
tükröt,1
elrakja,3
kazetta,9
magnóban,2
zuhanyfülke,1
mosdóra,1
fürdetni,1
kádban,8
fürdõhab,1
megfürdeti,1
duplós,2
összeépíthetjük,1
megnyom,1
lehúzza,2
vécét,1
fölemeljem,1
kezemmel,1
ideálljon,1
nadrágját,6
arcocskáját,1
leöblítjük,1
fektesd,2
nyűgös,1
gond,2
kézmosó,1
bimbamozik,1
fúrnak,1
építkeznek,1
eláll,1
panka,1
magával,1
alváshoz,1
macikáját,1
babáját,1
tejesüvegbõl,1
megissza,1
pláne,1
lefekvés,2
issza,3
cumisüvegbõl,1
darabkáját,1
földrõl,3
kipróbáljuk,1
elférne,1
ablakait,1
ablakszárny,1
kipi,3
cipõvel,1
papucsban,1
visszaviszi,1
cipõt,2
visszavigye,1
lépj,1
duplókra,1
összetörnek,1
szóltam,1
dobhatjuk,1
fontos,4
sákó,1
porszívózunk,1
kutyához,1
kutyák,2
bokrokat,1
pisilik,1
óvodások,1
iskolások,3
pisilhet,1
akár,1
cipõdön,1
zsebre,2
hepi,1
bubi,5
nyissam,3
zsebemben,1
körtemag,4
mézescsuporba,2
hüha,1
körtemagod,1
körtébe,2
szülinapjára,1
mézescsuprot,1
körtemaggal,1
kinyithatom,1
temag,1
mézescsuporban,1
kincset,1
ülő,1
mézescsupor,1
körtéből,1
találkozik,1
gólyával,3
találkozott,2
lapon,1
harang,3
húzzák,2
harangot,1
nyúl,7
kisegér,5
elmeséljem,3
réten,1
látták,1
körbeállták,1
szárára,1
hátára,5
felébredt,2
nyitotta,1
szemével,3
fölkeljen,1
könyvnek,1
eleje,2
csibi,1
süni,5
fest,1
ecsetével,1
tartja,3
szőke,3
fonva,1
vörös,1
göndör,1
őneki,1
utazik,7
játékvonaton,1
hárman,2
utazgatnak,1
megmutatjuk,1
odaviszi,1
szitakötő,2
szitakötőt,1
versike,2
megfázott,1
varrtunk,1
fektetni,1
popsiját,1
aludjék,2
lángot,2
leguggoljék,1
guggolnak,1
táncolnak,4
dombra,2
hopsz,1
beugrott,1
bohóckám,1
fenekét,1
fütyije,6
lemossák,1
ráhúzni,2
megfázzon,3
megszárítjuk,1
törölgetni,1
pulóverét,1
babakocsiban,5
teg,1
könyvjelzõt,1
cumit,14
raktál,2
muti,2
gyűrű,1
gyűrűt,1
megmondanád,1
szopi,1
zsírkréta,2
szopizik,1
kati,2
gombok,1
szuper,4
holdnak,1
halandzsa,1
sürgölõdsz,1
zsírkrétákat,5
levinni,1
átvinni,1
csomagolj,1
ágyról,3
csibész,2
putyi,3
mutyi,2
rajznak,1
tizenöt,3
Békéscsaba,1
Guggolj,1
Morcos,1
mosógép,1
néznem,1
guggolsz,1
xxxx,2
ruhádra,1
szõnyegre,1
melegíteni,1
kezünket,1
kisebbik,1
fele,1
megnyomogatjuk,1
kukacot,1
sodorgasd,1
körkörösen,1
sodorgatni,1
szemei,1
gyurmázz,1
kancsó,1
gyurmás,1
kancsóba,1
leessen,1
csinálhatok,2
melyikbõl,1
gyurmázás,1
gombóchoz,1
keverjem,1
ajtóba,5
kiskendõddel,1
teddd,1
késsel,3
gyurmát,3
behozzuk,1
kendõdet,1
enyimet,1
klasszul,1
nagymamáék,2
lerámolni,1
várd,3
míg,2
törölgetheted,1
törölgesd,1
száradnia,1
csacsizni,1
lepihensz,1
aludjunk,2
borsófõzeléket,2
ébresszük,1
elõle,1
arcodat,5
átlátszik,1
függöny,4
függönynél,1
táncikálsz,1
rángasd,2
ráesik,1
hiába,3
hívjak,1
mondunk,1
kakának,1
tyotyó,1
jöjjenek,2
gyógyítsa,2
hagyta,1
elmeséljük,6
fürdött,5
fürdettük,1
leopárdnak,1
elvettük,1
veszteg,1
kúp,1
rádadjam,1
kender,2
sárba,6
húzta,25
nyúzta,2
siratta,1
pocó,3
dib,2
dub,2
beveszünk,1
kanalasat,2
láz,1
futott,3
meseláda,2
hõmérõt,1
rugdosd,2
szemüvegét,1
nagyágyra,1
zsupsz,1
ellopja,1
visszalopjuk,1
szunyókálnak,1
labdánkkal,1
puszikra,1
ébredtünk,1
labdánkat,1
loptad,1
megfogunk,1
csikizni,1
csikiliki,1
csikilik,1
megcsikiztük,1
manót,1
megkeres,1
szelet,2
berakod,2
zsákukba,1
cicazsákot,1
megkened,1
májkrémmel,1
gurigázunk,2
gurigázni,4
gurigával,1
gurítsad,1
elém,1
felállítsuk,1
meggyógyítsuk,1
szólunk,2
brum,2
nyuszival,2
meggyógyítjuk,4
csigát,1
búsulj,2
csigakocsi,1
alvósmaci,1
puputeve,5
púpjaid,1
felülhetek,1
hátadra,1
felült,1
felüljön,3
nyuszinak,3
húzzam,2
eltevegelek,1
kimenjünk,2
vigyek,1
magammal,1
megterítettél,1
megfésülve,1
megfésül,1
köröket,1
fülescsacsi,1
beszélgetünk,4
macóval,1
micimackóval,1
mirõl,1
meséljünk,6
végével,2
kamerázni,1
eltépjem,1
hegyezni,1
kicsorbult,1
odaadjuk,3
kihegyezi,1
rajzosat,1
vigyem,3
megpusziljam,4
fölállítsam,1
benézel,1
kinyitod,3
kaba,1
bot,1
karácsonyfát,1
bábitól,1
terítsem,1
melléfeküdjön,1
felvegyem,1
hányat,2
kettõt,1
Pankánál,1
tuotátozol,1
hoztad,6
mosott,2
orrom,3
különösen,1
tükröset,1
behuppantlak,1
keresek,1
apuhoz,2
megittuk,1
ágyát,5
átvisszük,1
szobájába,1
telefonban,1
kipukkad,1
címe,3
Naaa,1
Pocokcsalád,1
városban,2
meglepetés,1
Kiscsaládunk,1
megnézze,2
tettük,2
különben,3
törhetnénk,1
fejünket,1
parkoljunk,1
Látjátok,1
jelzést,1
mielõtt,1
átmennénk,1
úttesten,2
Emeli,1
Jessica,4
lelépjenek,1
úttestrõl,1
érhet,1
bárkit,1
cukrászda,1
elhaladva,1
pocokgyerekeknek,1
étvágya,1
támad,1
Lulu,3
érzi,1
kóstolgatna,1
Mama,1
csokisat,1
Sebastien,3
Olyat,1
áruházba,1
Természetesen,1
játékosztálynak,1
sikere,1
Jerome,2
választott,1
repülõt,1
kedveli,1
pónilovat,1
talált,2
Legot,1
próbál,1
polcról,1
Elérkezett,1
Önkiszolgáló,1
étteremben,2
Fagyit,1
Délután,1
találtak,5
vidámparkot,1
pockoknak,1
kertésznadrágban,1
szerel,1
Öhm,1
sõt,1
malachinta,2
autóhinta,1
repülõhinta,1
meglátogatják,1
negyedét,1
házak,3
lelkendezik,1
Legvégül,1
moziba,1
filmsztárjuk,1
Donald,1
kalandjain,1
mulassanak,1
izgatottan,1
magyarázza,1
papájának,1
kacag,1
jégkrémet,1
nyalogat,1
nyúlj,9
emlékeznek,1
fuss,3
véle,1
hozzunk,2
világosabb,1
könyvünk,1
kártyázzunk,1
közül,1
kártyákat,4
Macis,1
Madár,1
Vakond,1
vasaló,1
betűvel,3
kezdõdik,2
Es,1
zé,1
szecskõ,1
Mer,2
Errr,1
rrépa,1
Óra,1
rövid,1
Dob,1
Dió,1
dé,1
Diót,1
Vadnyuszi,1
vadnyuszit,1
Piacon,1
Húsvét,1
elmentetek,1
piacra,1
sarkadi,1
piacon,3
láttunk,5
Meg,1
Isti,3
szomszédjában,1
Marika,2
nyulakat,1
nyulak,1
házinyulakat,1
vadnyulak,1
engedik,1
megfogják,1
szeretik,5
emberek,11
fogdossák,1
háziállatok,2
megszokták,1
őzikék,1
Háziőzike,1
vadon,1
élni,1
őzikéket,1
elszaladnak,1
Egyiket,1
őzikéből,1
húzzál,2
En,1
E,1
Tündeanya,1
fölül,3
Mind,1
Tõlem,1
Vettem,1
kártyázni,1
taníts,1
megmondod,1
Háromnegyed,1
idõ,1
érem,1
úszókat,1
leggyorsabban,1
úszott,1
aranyérmet,1
következõ,1
ezüstérmet,1
érmeket,1
Óriás,2
óriásnak,1
óriást,1
semmiféle,1
foglalkozás,1
foglalkozásba,1
gondolkodtam,2
suszter,5
mittudomén,2
ilyenbe,1
megjavítja,2
cipõket,1
Csoszogni,1
Csoszogi,1
szólás,1
mondás,1
féle,3
Attól,1
cipõdet,1
foglalkozása,2
veszni,2
Tegyük,1
Rámszólsz,1
szólsz,2
rosszalkodtam,1
kártyát,2
Add,1
csomót,1
szádból,2
leszórtál,1
elázik,1
kártya,2
Tönkremegy,1
Hozd,1
tönkreteszed,1
tönkremennek,1
kártyák,1
fenekelni,1
Buta,1
tyúk,6
Nagyot,1
darázs,1
Hogyhogy,1
Mért,1
hatodika,1
negyvenhat,1
hozzányúlni,3
mancus,1
egyetemre,1
hisztizik,1
fölmentél,1
gyerekágyba,5
megsimogatlak,1
belenyúl,1
kistáskába,1
kutyusé,1
belenéz,1
táskámmal,1
szívet,1
táskába,2
szív,1
szakállával,1
megborotválkozik,1
borotválkozzon,1
levágja,4
könnyebben,1
viszket,5
rakhatom,1
látnál,1
belemegy,4
rászóljon,1
megfürdesse,1
lefekszel,2
megtörölgeti,1
iszogatni,1
buborékozol,2
fogadat,1
behúzzuk,1
kisbabáé,1
végénél,1
buborékozik,1
üvegbõl,1
hálózsákok,1
elõkerült,1
bújkált,1
kiöntötted,1
kisgyereknek,1
megmasszírozza,1
varázslással,3
meggyógyítsa,2
csiribú,2
priccs,2
praccs,2
pruccs,2
feküdnöd,1
kakaósbejglit,1
kutyusra,3
rászólt,1
doktorbácsi,1
ágyába,2
gyógyszereket,1
műszereimet,2
butus,2
huncutkodj,2
betegedni,1
dögleni,1
kislányt,2
eltolod,1
táskájába,1
belenyúlni,1
rászól,1
macira,1
másztál,3
onnét,1
betegyen,1
fázni,1
világgá,3
megemelted,1
pocakodat,4
folytatódik,2
szétdobálsz,1
szétdobálod,1
összekeverednek,1
ábbá,2
képre,1
részecskék,1
megkérlek,1
szélhámos,1
elővetted,1
ugyanaz,3
rúd,1
kopácsol,2
helyükre,1
szedegetted,1
örülsz,2
Kilenc,1
összeraktad,4
ráesett,3
lendülettel,1
nyuszó,2
állattal,1
üreges,1
ágyában,1
odamehetsz,2
ágyam,1
hátáról,2
megsérült,3
maciról,1
megfájdult,1
megvizsgáljon,1
akartad,3
táskában,1
lévõ,1
rácsos,6
kivegyük,1
sétáljon,2
anyukájával,2
bibibaba,1
elvisszük,2
odavisszük,1
doki,1
sérült,1
ráfekszik,1
brű,1
megpuszultad,1
megvigasztalod,1
varr,4
varrt,1
meghallgatóztalak,1
odaülsz,1
arcodon,1
telefonáltál,1
fölmásztál,1
valahová,2
nagyfej,1
ssék,1
meggyógyítottad,1
zsiráfnak,1
hokedli,1
beütötted,7
valamibe,2
sztalba,1
ütötted,7
meggyógyítlak,1
bekötözzük,1
bekenegetjük,1
táskából,1
elmehetsz,1
fókával,2
szemébe,2
orvo,1
kismackót,1
felejtették,1
kapun,1
miatt,1
ázzon,1
ruhákat,6
kihúzza,2
szekrénybõl,1
tesznek,2
Istit,1
felhívtad,1
nyuszis,1
szatyorban,4
bedobtad,1
hátát,2
puszilod,1
nevetgél,1
kiscsacsi,1
nevetsz,1
nevetek,2
mókussal,1
csikis,3
visszacsiklandozom,1
csiklandozom,1
megcsiklandozni,1
csiklandozzam,1
pocakját,2
csik,7
csiki,3
tojások,1
meglocsolja,1
tojásait,1
árulkodott,1
hátamon,1
zsákomban,1
mákom,3
kilyukadt,1
kihullott,1
szánja,1
károm,1
olvassam,2
legugoljék,1
zsip,1
zsup,2
könyvbe,2
személyigazolvány,1
olyanja,2
nõ,2
megnõ,1
jóbarátok,1
ládát,1
állatkák,1
vagyis,11
tányérja,1
pohara,1
megszántad,1
cacsinak,1
gyümölcsre,1
vágyom,1
levágjam,1
héját,10
héjával,1
odadobjam,1
héja,4
kengurukat,2
kenguru,2
Füles,1
hívnak,10
melyikõtök,1
sepertek,3
padlót,1
foglalatosság,1
összesepritek,1
teszitek,1
beleülünk,1
olvasgatunk,1
nézegetjük,1
leszedik,2
fõzöl,3
sütõ,1
fõzted,1
zöldborsófõzelék,1
valamidet,1
kiskacsák,1
köszönget,1
postás,2
boboka,2
virágszirom,1
bogarak,1
babán,2
kukurikuú,1
kiscsikó,2
gítesz,1
katicabogár,1
katicabogárral,1
csicsij,1
faluban,2
esti,3
hallik,2
tartalomjegyzékben,1
megtalálod,1
tanul,2
tente,8
ringó,1
bingó,1
rózsa,2
ibolya,3
lovall,1
vágtass,1
mezõre,1
gyí,1
paripa,2
kanizsa,1
odaérünk,1
délre,2
libapecsenyére,1
kiugrott,1
fazékból,1
molnár,1
fazekastul,2
stul,3
báránykám,7
erdõben,1
asszonykám,7
forrásvizet,1
féltéle,1
féltem,1
sírtále,1
behe,2
bárányka,2
félt,1
kifújtad,1
orradat,1
hintaszékkel,1
matracra,1
böff,1
tütülsz,1
tütű,2
kakiltál,4
seperni,4
seprű,1
kakadú,2
függ,1
melléd,1
klasszat,1
építhetünk,1
korlátokat,1
könyöködet,1
megnyomtad,1
könyököddel,1
hajlanak,2
ujjacskái,1
vágod,1
húsnak,2
áés,1
igazából,1
lepotyogott,1
rosszul,3
pénzedet,1
kosara,1
kisasszony,2
vásárol,3
kiszedem,1
ötven,2
kiboruljon,1
kifizette,1
árut,1
visszajáró,1
vásárolt,1
főzést,1
keresgéljed,1
keresgéld,1
keresgélsz,1
pihenjünk,2
olvasgassunk,1
rakjam,5
országba,1
indiai,1
emelgesd,2
szétszórd,1
sarokból,2
földről,1
sepertem,1
seperjél,1
szandálod,2
megcseréljük,1
készí,1
alapanyagot,1
legalul,2
sorbaülnek,1
feldõlt,1
levegyek,1
autósat,1
amelyiken,1
kerekek,2
férfi,1
fe,1
fehéren,1
becsönget,1
csingilingi,6
ráültessem,1
kicso,1
érkezik,1
megérkezik,2
táskáját,1
panni,1
befér,2
megkeresd,1
mennyien,1
bújva,2
õrá,1
magasban,1
lejöttél,1
rosszalkodtok,1
hagyják,4
örülök,9
vol,1
tatok,1
bécsben,2
itthagytátok,1
megjötettek,2
köszönjetek,2
köszönés,1
nélkül,4
bújtak,1
háhá,1
metü,1
elmen,1
tetek,1
etettek,5
túrórudit,1
megmostátok,1
kezeteket,1
szólhat,1
rájuk,3
szomorúnak,1
szomorúak,2
szomorkodjunk,1
megjönnek,1
részletesen,1
mostad,2
mosta,1
evés,3
kidugja,2
kellenne,1
kezének,3
fürdõkádnál,1
megmossa,3
berendezted,1
szőlő,5
hagyma,1
gyönyőrűen,1
gyönyőrű,1
megfürdeted,1
lubickol,1
mosod,2
tövét,1
alját,1
hónaalját,1
puncikáját,1
popsikáját,1
lábacskákat,1
hajacskát,1
bekötöttétek,1
bekötötted,1
segített,2
becsuktad,3
kártyával,3
mondana,1
fürdenek,4
mezítláb,1
hab,5
hajkefe,2
törölköző,1
szivacs,1
buborék,2
fölhúztad,1
ernyo,1
doboznak,2
altatós,1
mesekönyved,1
lábadnál,1
babarból,2
olvass,1
Babar,13
telefonnál,1
idős,6
hölgynél,1
reggelente,1
tornáznak,1
fürdő,1
naponta,1
sétakocsikázik,1
megad,1
babarnak,1
kíván,1
házitanítója,1
tudós,1
professzor,1
válaszol,1
halad,1
tanulmányaiban,1
esténként,1
vendégeinek,1
erdőről,1
mesél,2
babart,2
honvágy,1
gyötri,1
folytassam,1
eltelt,1
esztendő,1
meglát,1
pucér,1
kiselefántot,1
hiszen,1
Artúr,2
Celesztína,1
unokaöcsém,1
unokahúgom,1
elképedve,1
hölgynek,1
megcsókolja,1
Artúrt,2
Celesztínát,2
cukrászdába,1
süteményeket,1
felismerte,1
aggódó,1
elefántmamák,2
keressék,1
elhatározza,1
erdőbe,2
búcsúzóul,1
megöleli,2
hölgyet,1
megígéri,1
elfelejteni,1
fértek,2
futnak,1
égnek,1
tartott,1
ormánnyal,1
belemenjen,1
por,1
szomorúan,1
utánuk,1
viszontlátom,1
Babaromat,1
összefutnak,1
kiabálják,1
Celesztina,5
ruhátok,1
Babart,2
Kornéliusz,3
fogadja,1
reszkető,1
hangon,1
szemüvege,3
királyunk,1
mérgesgombát,1
ehetett,1
megbetegedett,1
szerencsétlenség,1
fordult,1
királyt,1
választanunk,1
válasszuk,1
élt,1
emberektől,1
üdvrivalgásban,1
igazat,1
adnak,2
Kornéliusznak,1
meghajolva,1
köszönetet,1
elárulja,1
idefelé,1
jövet,1
eljegyezte,1
Celesztinát,1
Éljen,1
királynő,4
éljen,6
kiáltják,1
lelkesen,1
tábornoknak,1
nevezi,1
Kornéliuszt,2
megkéri,1
esküvőjükre,1
tevét,1
megbízza,1
esküvői,1
koronázási,1
ünnepségen,1
boldogan,1
táncolt,1
ünnepnek,1
erdő,7
tánctól,1
fáradtan,1
vidáman,2
jövőről,1
ábrándozik,1
családi,1
körben,2
tábornok,1
büszkén,2
jelenti,1
királynak,1
királynőnek,1
kisbabája,2
ezalatt,1
palotában,2
gondolatai,1
minduntalan,1
elkalandoznak,1
megintcsak,1
esze,1
egyre,1
feleségére,1
születendő,1
kisbabára,1
gondol,1
csörög,2
szaladjunk,1
alszatok,4
óh,4
helikoptér,1
cicus,4
bóba,5
könni,1
kuglim,1
levették,1
fája,2
igyet,1
bákomán,1
ided,1
altatom,1
találni,1
Monire,1
kincs,2
kettőnk,1
babánál,1
falatósz,1
sikít,3
↫ad↫adjál,1
sikit,3
gyógyitsd,2
kötéset,1
kötés,1
csecsemőé,1
japán,2
moka,2
Mazsola,1
épitö,1
kikötni,1
várjal,1
kikötem,1
andi,1
köhögsz,1
tüsszente,1
béket,1
bajosz,1
csicsi,3
nincsi,2
ój,1
elkukucsáltál,1
tornyod,1
Zolikával,1
toront,1
tori,2
sziásztok,1
vononat,1
sziá,1
bábábá,1
indulátunk,1
kitölt,1
állomáson,1
belvárosba,1
zöldség,3
asszony,1
kiloval,1
kolbászt,1
babó,1
piac,2
hullik,2
tisztitani,1
azti,2
bácsiko,1
csics,1
pae,6
pea,1
fekhet,1
ae,2
apja,3
áni,1
lala,4
párnának,2
Monit,2
csókolj,1
sárokba,1
vérsek,1
verjek,1
vérjek,1
teléfon,1
↫o↫ott,1
udvarban,1
Andike,1
beleült,1
csücs,16
lefektetjük,1
meghívom,2
barátok,1
Dori,4
töled,1
barba,1
Mikulás,2
kapjuk,1
ajándékokat,1
konyhát,1
elköpött,1
nyitsom,1
kitalálom,1
nyolcvan,1
tese,2
gyujtsam,3
oltsak,1
előszor,1
elve,1
halát,1
nyissak,2
sirni,1
próbálsz,2
dinny,1
mondjátok,1
fogjad,1
Ilona,1
kokiyal,1
szétszedjük,5
játszi,1
néneihez,1
jobbat,4
asztalot,1
on,1
ablakhoz,3
kopogatni,1
tesé,1
porszívót,1
belül,3
papot,8
papo,4
pakom,1
pakod,1
moncsi,1
álmatok,1
et,1
ujaj,1
megmaradunk,1
lere,1
papucsokat,1
csókoljuk,1
Belus,1
ágyikóhoz,4
megengedni,1
maradhat,1
maradhatsz,2
elvittem,1
kabátot,1
lábomat,2
telefonálok,1
cseresznye,6
leánykám,2
leányka,1
fütyülni,2
pucold,2
hajat,2
pucoltál,1
május,3
ördögnek,2
szarva,3
Miki,781
pillangók,1
nézegetik,2
aranyhajszála,1
cimű,1
macija,1
királykisasszony,4
elkéri,1
kisbabáját,2
kinyílt,1
miről,9
semmitől,1
apuval,3
Lőrinc,68
motorozott,1
biciklivel,1
hajszálát,1
kitépi,1
zsák,1
elmondtad,1
mejnünk,1
Erika,1
masszírozni,3
csipát,1
Mikicike,8
verseny,1
beállt,1
beparkoltak,1
betolta,1
fiókba,2
fölrobbant,1
kikapcsol,1
elemi,1
zsinórokról,1
autókkal,1
elrakhatjuk,1
megengedte,1
rendőr,2
megengedi,4
Skodával,1
elmesélem,2
vitted,1
cumikádat,3
kukánál,1
cumikával,2
cumikát,13
hi,35
gratulálok,3
nagyfiú,8
cumika,2
nagyfiúk,1
bekened,2
nyakadat,1
kented,1
kenőcsből,1
aá,1
Mikici,14
alulra,2
ilyan,4
kidobni,2
meghallgatjuk,12
készíteni,1
felvételt,36
készítjük,2
arcod,3
kenjem,3
kenőcsöt,4
hí,13
Zita,9
Mikire,2
pincurka,1
játszanék,1
rajzolnék,1
leülünk,2
Mikivel,17
fürödjél,1
jóó,1
színűceruza,1
mmm,8
sárkánytól,1
rajzolok,3
ajándékból,2
kitől,4
Zitától,1
vadállat,5
kiabálós,2
hordó,1
napocskát,1
bejöhetek,1
szívem,14
fürdened,1
késő,5
rajzoltok,2
mindenféléket,1
Lincikém,3
megfürödjél,1
fűbe,1
komolyan,6
hazaviszed,1
hallgassátok,1
meghallgatni,5
hallgassuk,2
szeretnétek,1
meghallgahatjátok,1
meglátjuk,1
Linci,11
keső,1
0szép,1
vitorláshajó,2
gumikerék,1
kotyogjál,2
tóparton,1
emlékeztek,1
hajókázni,1
utasok,1
tengerészt,2
Orsi,24
befejezzük,4
szakállas,2
cssss,4
css,3
Lőrincke,9
kotyoghatunk,1
arany,1
húsom,1
rajzolt,2
kategóriában,1
csssss,2
emez,1
él,1
levinged,1
roboter,3
pelikán,2
szaladjál,1
rajzoljad,1
pelikánt,2
telirajzolja,1
lapot,1
rajzoltad,2
szejetem,1
anyukámat,1
apukámat,1
csss,5
deje,1
lerajzolod,2
leírod,4
írod,1
vadállatot,1
leírom,1
ideírom,1
Mikinek,22
kiveszlek,1
emellek,4
miki,219
linci,4
aholfáj,1
pulykát,1
leültetem,1
kénem,3
mikici,86
inge,1
jajajaj,8
vetkőzik,1
mikike,20
inget,2
lukba,2
dugjuk,3
fölöltözünk,1
felöltözünk,2
bohócom,1
mostmár,28
bilikébe,4
pisiljünk,2
figyelem,1
buta,28
kicsorog,1
fütyidből,1
apisi,1
rámegy,2
rakjalak,2
mikit,10
popót,1
hórukk,4
eldőlt,7
mikrofon,39
magnón,11
álljunk,1
elénekeljük,2
kobakodat,5
üssed,1
szandidat,1
szandi,2
mikinek,12
ránéz,1
ablakra,1
bubus,3
orrodban,2
milyenidő,1
elhúzzuk,2
függönyt,3
kukucskáljuk,3
tócsában,1
sőt,3
elmehetünk,2
skoda,1
skodánk,3
leveszlek,1
féljél,1
varrni,3
hála,2
istennek,2
készítünk,6
mikikém,15
felkapcsolja,1
emeljelek,3
leraklak,5
felcsúszott,1
árcsi,2
árcsira,1
indi,1
indinke,1
kisfiát,1
tamáska,2
bumbumja,2
skodával,1
varrta,1
megvarrta,2
nővérke,1
megsímogatott,1
varrva,1
felállsz,1
padra,1
varrás,1
varrása,1
bántja,1
szájadat,1
köszönöd,1
kávéval,2
mikucika,1
lötykölni,2
