SF	Freq	Lemma	Analysis	Segmentation
font	1	fon	V-V.PTCP.PST	fon-t
ágyunk	3	ágy	N.NOM-PSS1P.SG	ágy-unk
elrontották	1	elront	V-IND.PST.DEF.3.PL	elront-ották
megütöm	2	megüt	V-IND.PRS.DEF.1.SG	megüt-öm
fürödsz	2	fürdik	V-IND.PRS.INDF.2.SG	fürdik-sz
cérna	5	cérna	N.NOM.SG	cérna
felálltam	1	feláll	V-IND.PST.INDF.1.SG	feláll-tam
lettem	1	lett	N.NOM-PSS1S.SG	lett-em
lettem	1	lesz	V-IND.PST.INDF.1.SG	lesz-ttem
barát	1	barát	N.NOM.SG	barát
leestem	2	leesik	V-IND.PST.INDF.1.SG	leesik-tem
kutyám	1	kutya	N.NOM-PSS1S.SG	kutya-m
csukva	1	csuk	V-V.CVB	csuk-va
elrontott	1	elront	V-IND.PST.INDF.3.SG	elront-ott
elrontott	1	elront	V-V.PTCP.PST	elront-ott
vágy	1	vágy	N.NOM.SG	vágy
körte	9	körte	N.NOM.SG	körte
ceruza	9	ceruza	N.NOM.SG	ceruza
ceruzám	1	ceruza	N.NOM-PSS1S.SG	ceruza-m
letenni	1	letesz	V-NFIN	letesz-nni
éles	1	éles	ADJ.NOM.SG	éles
fiat	1	fi	N.SG-ACC	fi-at
árnyékba	3	árnyék	N.SG-IN+ALL	árnyék-ba
rókától	1	róka	N.SG-AT+ABL	róka-tól
mosni	2	mos	V-NFIN	mos-ni
faj	2	faj	N.NOM.SG	faj
hozol	1	hoz	V-IND.PRS.INDF.2.SG	hoz-ol
szeretek	1	szer	N.NOM-PSS2P.SG	szer-etek
szeretek	1	szeret	V-IND.PRS.INDF.1.SG	szeret-ek
papija	2	papi	N.NOM-PSS3S.SG	papi-ja
aludtam	4	alszik	V-IND.PST.INDF.1.SG	alszik-tam
aludtam	4	alszik	V-IND.PST.DEF.1.SG	alszik-tam
kopog	1	kopog	V.IND.PRS.INDF.3.SG	kopog
írok	1	ír	N.NOM-PL	ír-ok
írok	1	ír	V-IND.PRS.INDF.1.SG	ír-ok
karikám	1	karika	N.NOM-PSS1S.SG	karika-m
szita	5	szita	N.NOM.SG	szita
lyukból	1	lyuk	N.SG-IN+ABL	lyuk-ból
adó	2	adó	N.NOM.SG	adó
adó	2	ad	V-V.PTCP.PRS	ad-ó
adó	2	adó	ADJ.NOM.SG	adó
Zsuzsa	1	Zsuzsa	N.NOM.SG	Zsuzsa
szoba	10	szoba	N.NOM.SG	szoba
párduc	3	párduc	N.NOM.SG	párduc
elbújtak	1	elbújik	V-IND.PST.INDF.3.PL	elbújik-tak
sátorba	2	sátor	N.SG-IN+ALL	sátor-ba
biztos	14	biztos	N.NOM.SG	biztos
biztos	14	biztos	ADJ.NOM.SG	biztos
megmos	3	megmos	V.IND.PRS.INDF.3.SG	megmos
esznek	6	esz	N.SG-DAT	esz-nek
megnézi	8	megnéz	V-IND.PRS.DEF.3.SG	megnéz-i
segít	5	segít	V.IND.PRS.INDF.3.SG	segít
nyúl	7	nyúl	N.NOM.SG	nyúl
nyúl	7	nyúl	V.IND.PRS.INDF.3.SG	nyúl
cicák	1	cica	N.NOM-PL	cica-k
hangos	1	hangos	ADJ.NOM.SG	hangos
megkeres	3	megkeres	V.IND.PRS.INDF.3.SG	megkeres
hálózsákot	1	hálózsák	N.SG-ACC	hálózsák-ot
babakocsit	1	babakocsi	N.SG-ACC	babakocsi-t
tolja	2	tol	V-IND.PRS.DEF.3.SG	tol-ja
tolja	2	tol	V-SBJV.PRS.DEF.3.SG	tol-ja
gereblye	2	gereblye	N.NOM.SG	gereblye
vigyázol	2	vigyáz	V-IND.PRS.INDF.2.SG	vigyáz-ol
segíts	3	segít	V-SBJV.PRS.INDF.2.SG	segít-j
Nagy	2	Nagy	N.NOM.SG	Nagy
krokodil	7	krokodil	N.NOM.SG	krokodil
kivi	1	kivi	N.NOM.SG	kivi
kivi	1	kivi	ADJ.NOM.SG	kivi
tollat	2	toll	N.SG-ACC	toll-at
fogtam	1	fog	V-IND.PST.INDF.1.SG	fog-tam
fogtam	1	fog	V-IND.PST.DEF.1.SG	fog-tam
papírt	1	papír	N.SG-ACC	papír-t
picik	2	pici	N.NOM-PL	pici-k
picik	2	pici	ADJ.NOM-PL	pici-k
innivaló	2	innivaló	N.NOM.SG	innivaló
állnak	1	áll	N.SG-DAT	áll-nak
állnak	1	áll	V-IND.PRS.INDF.3.PL	áll-nak
mellé	1	mell	N.SG-TRANS	mell-vé
mellé	1	mell	N.SG-PSS4S	mell-é
tudjuk	1	tud	V-IND.PRS.DEF.1.PL	tud-juk
tudjuk	1	tud	V-SBJV.PRS.DEF.1.PL	tud-juk
elmond	1	elmond	V.IND.PRS.INDF.3.SG	elmond
mákom	2	mák	N.NOM-PSS1S.SG	mák-om
jöttem	2	jön	V-IND.PST.INDF.1.SG	jön-ttem
verset	2	vers	N.SG-ACC	vers-et
fürödtem	1	fürdik	V-IND.PST.INDF.1.SG	fürdik-tem
jöttél	1	jön	V-IND.PST.INDF.2.SG	jön-ttél
mamám	1	mama	N.NOM-PSS1S.SG	mama-m
egész	6	egész	N.NOM.SG	egész
egész	6	egész	ADJ.NOM.SG	egész
hátizsákba	1	hátizsák	N.SG-IN+ALL	hátizsák-ba
állatokat	1	áll	N.SG-PSS2P-ACC	áll-atok-at
állatokat	1	állatok	N-ACC.SG	állatok-at
jegesmedve	1	jegesmedve	N.NOM.SG	jegesmedve
jegesmedvét	3	jegesmedve	N.SG-ACC	jegesmedve-t
Nagyon	2	Nagy	N.SG-ON+ESS	Nagy-on
megmond	1	megmond	V.IND.PRS.INDF.3.SG	megmond
kettő	71	kettő	N.NOM.SG	kettő
pont	34	pont	N.NOM.SG	pont
sapka	7	sapka	N.NOM.SG	sapka
rajzolta	1	rajzol	V-IND.PST.DEF.3.SG	rajzol-ta
ügyes	12	ügyes	ADJ.NOM.SG	ügyes
igazi	2	igazi	N.NOM.SG	igazi
igazi	2	igazi	ADJ.NOM.SG	igazi
búvár	1	búvár	N.NOM.SG	búvár
pé	22	pé	N.NOM.SG	pé
pén	4	pé	N.SG-ON+ESS	pé-n
cseng	2	cseng	V.IND.PRS.INDF.3.SG	cseng
bab	4	bab	N.NOM.SG	bab
iga	2	iga	N.NOM.SG	iga
szomorú	9	szomorú	ADJ.NOM.SG	szomorú
örül	1	örül	V.IND.PRS.INDF.3.SG	örül
köbe	3	köb	N.NOM-PSS3S.SG	köb-e
krumpli	13	krumpli	N.NOM.SG	krumpli
villa	1	villa	N.NOM.SG	villa
Péter	36	Péter	N.NOM.SG	Péter
kapu	20	kapu	N.NOM.SG	kapu
kutyára	1	kutya	N.SG-ON+ALL	kutya-ra
telefonál	1	telefonál	V.IND.PRS.INDF.3.SG	telefonál
mosdó	1	mosdó	N.NOM.SG	mosdó
mosdó	1	mosdik	V-V.PTCP.PRS	mosdik-ó
mosdó	1	mosdó	ADJ.NOM.SG	mosdó
tá	50	tá	N.NOM.SG	tá
üt	3	üt	V.IND.PRS.INDF.3.SG	üt
szálkát	1	szálka	N.SG-ACC	szálka-t
kisbabának	2	kisbaba	N.SG-DAT	kisbaba-nak
feküdni	1	fekszik	V-NFIN	fekszik-ni
ágyam	2	ágy	N.NOM-PSS1S.SG	ágy-am
ágyuk	1	ágy	N.NOM-PSS3P.SG	ágy-uk
ágya	6	ágya	N.NOM.SG	ágya
ágya	6	ágy	N.NOM-PSS3S.SG	ágy-a
anyukával	1	anyuka	N.SG-INST	anyuka-val
fürödni	2	fürdik	V-NFIN	fürdik-ni
akváriumba	1	akvárium	N.SG-IN+ALL	akvárium-ba
bal	1	bal	ADJ.NOM.SG	bal
könyök	1	könyök	N.NOM.SG	könyök
vizsgálja	1	vizsgál	V-IND.PRS.DEF.3.SG	vizsgál-ja
vizsgálja	1	vizsgál	V-SBJV.PRS.DEF.3.SG	vizsgál-ja
maradok	1	marad	V-IND.PRS.INDF.1.SG	marad-ok
kavicsba	1	kavics	N.SG-IN+ALL	kavics-ba
gyógyultam	1	gyógyul	V-IND.PST.INDF.1.SG	gyógyul-tam
végre	1	vég	N.SG-ON+ALL	vég-re
jobban	8	jobb	N.SG-IN+ESS	jobb-ban
jobban	8	jobb	ADJ.SG-IN+ESS	jobb-ban
hús	5	hús	N.NOM.SG	hús
krumplija	1	krumpli	N.NOM-PSS3S.SG	krumpli-ja
sarka	1	sarka	N.NOM.SG	sarka
sarka	1	sarok	N.NOM-PSS3S.SG	sarok-a
sarka	1	sark	N.NOM-PSS3S.SG	sark-a
ín	1	ín	N.NOM.SG	ín
tim	7	ti	N.NOM-PSS1S.SG	ti-m
fű	2	fű	N.NOM.SG	fű
zuhanyozik	1	zuhanyozik	V.IND.PRS.INDF.3.SG	zuhanyozik
bili	3	bili	N.NOM.SG	bili
széke	2	szék	N.NOM-PSS3S.SG	szék-e
váj	2	váj	V.IND.PRS.INDF.3.SG	váj
apáé	1	apa	N.SG-PSS4S	apa-é
háté	1	hát	N.SG-PSS4S	hát-é
sátor	5	sátor	N.NOM.SG	sátor
fenne	1	fen	V-COND.PRS.INDF.3.SG	fen-ne
Rita	1	Rita	N.NOM.SG	Rita
hiszem	5	hisz	V-IND.PRS.DEF.1.SG	hisz-em
kerül	1	kerül	V.IND.PRS.INDF.3.SG	kerül
Békéscsaba	3	Békéscsaba	N.NOM.SG	Békéscsaba
alá	2	alá	N.NOM.SG	alá
hurkát	3	hurok	N.SG-PSS3S-ACC	hurok-a-t
hurkát	3	hurka	N.SG-ACC	hurka-t
hurka	1	hurok	N.NOM-PSS3S.SG	hurok-a
hurka	1	hurka	N.NOM.SG	hurka
csinálnom	1	csinál	V-NFIN.1.SG	csinál-nom
szem	2	szem	N.NOM.SG	szem
kicsik	1	kicsi	ADJ.NOM-PL	kicsi-k
akartam	2	akar	V-IND.PST.INDF.1.SG	akar-tam
akartam	2	akar	V-IND.PST.DEF.1.SG	akar-tam
szeretni	1	szeret	V-NFIN	szeret-ni
nudli	1	nudli	N.NOM.SG	nudli
mondani	1	mond	V-NFIN	mond-ani
építsünk	3	épít	V-SBJV.PRS.INDF.1.PL	épít-jünk
homokozó	1	homokozó	N.NOM.SG	homokozó
tanító	10	tanító	N.NOM.SG	tanító
tanító	10	tanít	V-V.PTCP.PRS	tanít-ó
találkoztam	4	találkozik	V-IND.PST.INDF.1.SG	találkozik-tam
segítség	4	segítség	N.NOM.SG	segítség
porszívónak	1	porszívó	N.SG-DAT	porszívó-nak
porszívónak	1	porszívó	ADJ.SG-DAT	porszívó-nak
kezdem	1	kezd	V-IND.PRS.DEF.1.SG	kezd-em
direkt	1	direkt	ADJ.NOM.SG	direkt
alakú	1	alakú	ADJ.NOM.SG	alakú
építek	2	épít	V-IND.PRS.INDF.1.SG	épít-ek
megnézd	1	megnéz	V-SBJV.PRS.DEF.2.SG	megnéz-d
kancsó	1	kancsó	N.NOM.SG	kancsó
útba	6	út	N.SG-IN+ALL	út-ba
kettőt	6	kettő	N.SG-ACC	kettő-t
banán	5	banán	N.NOM.SG	banán
körtét	1	körte	N.SG-ACC	körte-t
eper	2	eper	N.NOM.SG	eper
kukorica	1	kukorica	N.NOM.SG	kukorica
madarasat	1	madaras	ADJ.SG-ACC	madaras-at
medve	2	medve	N.NOM.SG	medve
keresni	3	keres	V-NFIN	keres-ni
kamera	1	kamera	N.NOM.SG	kamera
hinták	2	hinta	N.NOM-PL	hinta-k
mente	1	mente	N.NOM.SG	mente
mente	1	mente	N.NOM.PSS3S.SG	mente
pár	15	pár	N.NOM.SG	pár
dó	1	dó	N.NOM.SG	dó
dé	2	dé	N.NOM.SG	dé
dobozba	1	doboz	N.SG-IN+ALL	doboz-ba
teljesen	1	teljes	ADJ.SG-ON+ESS	teljes-en
aludt	1	alszik	V-IND.PST.INDF.3.SG	alszik-t
aludt	1	alszik	V-V.PTCP.PST	alszik-t
jöjj	1	jön	V-SBJV.PRS.INDF.2.SG	jön-j
Piri	4	Piri	N.NOM.SG	Piri
pisil	3	pisil	V.IND.PRS.INDF.3.SG	pisil
hám	16	há	N.NOM-PSS1S.SG	há-m
hám	16	hám	N.NOM.SG	hám
önt	3	önt	V.IND.PRS.INDF.3.SG	önt
nagypapa	2	nagypapa	N.NOM.SG	nagypapa
szád	1	száj	N.NOM-PSS2S.SG	száj-d
szád	1	szád	N.NOM.SG	szád
séta	25	séta	N.NOM.SG	séta
jé	5	jé	N.NOM.SG	jé
talpa	2	talp	N.NOM-PSS3S.SG	talp-a
talpa	2	talpa	N.NOM.SG	talpa
cici	2	cici	N.NOM.SG	cici
bot	8	bot	N.NOM.SG	bot
dédi	1	dédi	N.NOM.SG	dédi
zuhany	3	zuhany	N.NOM.SG	zuhany
nyom	14	nyom	N.NOM.SG	nyom
nyom	14	nyom	V.IND.PRS.INDF.3.SG	nyom
nézi	4	néz	V-IND.PRS.DEF.3.SG	néz-i
sírt	4	sír	N.SG-ACC	sír-t
sírt	4	sír	V-IND.PST.INDF.3.SG	sír-t
sírt	4	sír	V-V.PTCP.PST	sír-t
szoktál	1	szokik	V-IND.PST.INDF.2.SG	szokik-tál
apunak	3	apu	N.SG-DAT	apu-nak
bilibe	2	bili	N.SG-IN+ALL	bili-be
hé	6	hé	N.NOM.SG	hé
bani	2	bani	N.NOM.SG	bani
széké	1	szék	N.SG-PSS4S	szék-é
sót	2	só	N.SG-ACC	só-t
bolt	5	bolt	N.NOM.SG	bolt
babom	1	bab	N.NOM-PSS1S.SG	bab-om
sál	3	sál	N.NOM.SG	sál
állattal	1	állat	N.SG-INST	állat-val
találkozni	1	találkozik	V-NFIN	találkozik-ni
viszi	1	visz	V-IND.PRS.DEF.3.SG	visz-i
kórház	1	kórház	N.NOM.SG	kórház
lábam	2	láb	N.NOM-PSS1S.SG	láb-am
meggyógyított	1	meggyógyít	V-IND.PST.INDF.3.SG	meggyógyít-ott
meggyógyított	1	meggyógyít	V-V.PTCP.PST	meggyógyít-ott
látogatóba	4	látogató	N.SG-IN+ALL	látogató-ba
akarunk	1	akar	V-IND.PRS.INDF.1.PL	akar-unk
beszéltem	3	beszél	V-IND.PST.INDF.1.SG	beszél-tem
beszéltem	3	beszél	V-IND.PST.DEF.1.SG	beszél-tem
oldalon	1	oldal	N.SG-ON+ESS	oldal-on
iskola	1	iskola	N.NOM.SG	iskola
lakok	1	lak	N.NOM-PL	lak-ok
megkeressük	1	megkeres	V-IND.PRS.DEF.1.PL	megkeres-jük
megkeressük	1	megkeres	V-SBJV.PRS.DEF.1.PL	megkeres-jük
tengerbe	4	tenger	N.SG-IN+ALL	tenger-be
fürödj	1	fürdik	V-SBJV.PRS.INDF.2.SG	fürdik-j
óvodába	6	óvoda	N.SG-IN+ALL	óvoda-ba
hajamat	2	haj	N.SG-PSS1S-ACC	haj-am-at
hajamat	2	hajam	N.SG-ACC	hajam-at
nyakam	1	nyak	N.NOM-PSS1S.SG	nyak-am
nyáron	1	nyár	N.SG-ON+ESS	nyár-on
kisebb	1	kisebb	ADJ.NOM.SG	kisebb
kisebb	1	kis	ADJ.NOM.SG-CMPR	kis-ebb
vízbe	3	víz	N.SG-IN+ALL	víz-be
neme	1	neme	N.NOM.SG	neme
neme	1	nem	N.NOM-PSS3S.SG	nem-e
emi	3	emik	V-IND.PRS.DEF.3.SG	emik-i
gyümölcsöt	1	gyümölcs	N.SG-ACC	gyümölcs-öt
elefántom	1	elefánt	N.NOM-PSS1S.SG	elefánt-om
hátán	1	hát	N.SG-PSS3S-ON+ESS	hát-a-n
hátán	1	háta	N.SG-ON+ESS	háta-n
medencébe	1	medence	N.SG-IN+ALL	medence-be
ágyban	2	ágy	N.SG-IN+ESS	ágy-ban
megkeresni	3	megkeres	V-NFIN	megkeres-ni
megmutatod	1	megmutat	V-IND.PRS.DEF.2.SG	megmutat-od
örökre	1	örök	N.SG-ON+ALL	örök-re
örökre	1	örök	ADJ.SG-ON+ALL	örök-re
jobb	5	jobb	N.NOM.SG	jobb
jobb	5	jobb	ADJ.NOM.SG	jobb
jobb	5	jó	ADJ.NOM.SG-CMPR	jó-obb
sapkát	1	sapka	N.SG-ACC	sapka-t
festem	5	fest	V-IND.PRS.DEF.1.SG	fest-em
barnát	3	barna	ADJ.SG-ACC	barna-t
festek	2	fest	V-IND.PRS.INDF.1.SG	fest-ek
viszitek	3	visz	V-IND.PRS.DEF.2.PL	visz-itek
festünk	2	fest	V-IND.PRS.INDF.1.PL	fest-ünk
fest	4	fest	V.IND.PRS.INDF.3.SG	fest
húzom	1	húz	V-IND.PRS.DEF.1.SG	húz-om
hálóingbe	2	hálóing	N.SG-IN+ALL	hálóing-be
parton	2	part	N.SG-ON+ESS	part-on
levette	1	levesz	V-IND.PST.DEF.3.SG	levesz-tte
szemüveget	1	szemüveg	N.SG-ACC	szemüveg-et
hagyta	1	hagy	V-IND.PST.DEF.3.SG	hagy-ta
mentünk	5	mente	N.NOM-PSS1P.SG	mente-ünk
mentünk	5	ment	V-IND.PRS.INDF.1.PL	ment-ünk
mentünk	5	megy	V-IND.PST.INDF.1.PL	megy-tünk
mentünk	5	menik	V-IND.PST.INDF.1.PL	menik-tünk
leszedem	1	leszed	V-IND.PRS.DEF.1.SG	leszed-em
holdat	1	hold	N.SG-ACC	hold-at
felhőt	1	felhő	N.SG-ACC	felhő-t
szokták	1	szokik	V-IND.PST.DEF.3.PL	szokik-ták
látsszanak	2	látszik	V-SBJV.PRS.INDF.3.PL	látszik-janak
látszani	1	látszik	V-NFIN	látszik-ani
szandál	21	szandál	N.NOM.SG	szandál
kép	12	kép	N.NOM.SG	kép
sétál	6	sétál	V.IND.PRS.INDF.3.SG	sétál
jéje	1	jé	N.NOM-PSS3S.SG	jé-je
köszön	1	köszön	V.IND.PRS.INDF.3.SG	köszön
krumplit	1	krumpli	N.SG-ACC	krumpli-t
füles	1	füles	N.NOM.SG	füles
füles	1	füles	ADJ.NOM.SG	füles
seper	1	seper	V.IND.PRS.INDF.3.SG	seper
bohóc	22	bohóc	N.NOM.SG	bohóc
új	8	új	ADJ.NOM.SG	új
rák	1	rák	N.NOM.SG	rák
tünde	5	tünde	N.NOM.SG	tünde
Judit	1	Judit	N.NOM.SG	Judit
ismered	2	ismer	V-IND.PRS.DEF.2.SG	ismer-ed
babakocsi	6	babakocsi	N.NOM.SG	babakocsi
csöng	1	csöng	V.IND.PRS.INDF.3.SG	csöng
munkahely	8	munkahely	N.NOM.SG	munkahely
tanul	1	tanul	V.IND.PRS.INDF.3.SG	tanul
munkahelyre	1	munkahely	N.SG-ON+ALL	munkahely-re
hagy	6	hagy	V.IND.PRS.INDF.3.SG	hagy
tartom	3	tart	V-IND.PRS.DEF.1.SG	tart-om
csúszdát	2	csúszda	N.SG-ACC	csúszda-t
csúszda	9	csúszda	N.NOM.SG	csúszda
zsiráf	1	zsiráf	N.NOM.SG	zsiráf
kicserélni	1	kicserél	V-NFIN	kicserél-ni
ujj	1	ujj	N.NOM.SG	ujj
ürge	2	ürge	N.NOM.SG	ürge
csöndbe	1	csönd	N.SG-IN+ALL	csönd-be
pingpong	1	pingpong	N.NOM.SG	pingpong
szívja	2	szív	V-IND.PRS.DEF.3.SG	szív-ja
szívja	2	szív	V-SBJV.PRS.DEF.3.SG	szív-ja
újság	1	újság	N.NOM.SG	újság
anyunak	3	anyu	N.SG-DAT	anyu-nak
újságot	1	újság	N.SG-ACC	újság-ot
megmutat	1	megmutat	V.IND.PRS.INDF.3.SG	megmutat
mutat	2	mutat	V.IND.PRS.INDF.3.SG	mutat
apának	1	apa	N.SG-DAT	apa-nak
haját	1	haj	N.SG-PSS3S-ACC	haj-a-t
haját	1	haja	N.SG-ACC	haja-t
micsodák	2	micsoda	N.NOM-PL	micsoda-k
nagyok	1	nagy	N.NOM-PL	nagy-ok
nagyok	1	nagy	ADJ.NOM-PL	nagy-ok
öltözött	2	öltözik	V-IND.PST.INDF.3.SG	öltözik-ött
öltözött	2	öltözik	V-V.PTCP.PST	öltözik-ött
köpeny	1	köpeny	N.NOM.SG	köpeny
megkeresse	1	megkeres	V-SBJV.PRS.DEF.3.SG	megkeres-je
kinéz	4	kinéz	V.IND.PRS.INDF.3.SG	kinéz
becsuk	1	becsuk	V.IND.PRS.INDF.3.SG	becsuk
Bécs	6	Bécs	N.NOM.SG	Bécs
hajol	2	hajol	V.IND.PRS.INDF.3.SG	hajol
öl	1	öl	N.NOM.SG	öl
öl	1	öl	V.IND.PRS.INDF.3.SG	öl
ménem	2	mén	N.NOM-PSS1S.SG	mén-em
elő	1	elő	N.NOM.SG	elő
pelenkát	1	pelenka	N.SG-ACC	pelenka-t
ügyesen	4	ügyes	ADJ.SG-ON+ESS	ügyes-en
elhallgat	1	elhallgat	V.IND.PRS.INDF.3.SG	elhallgat
ká	21	ká	N.NOM.SG	ká
tűz	1	tűz	N.NOM.SG	tűz
tűz	1	tűz	V.IND.PRS.INDF.3.SG	tűz
bohócnak	2	bohóc	N.SG-DAT	bohóc-nak
pohár	5	pohár	N.NOM.SG	pohár
búb	1	búb	N.NOM.SG	búb
epe	3	epe	N.NOM.SG	epe
zseb	1	zseb	N.NOM.SG	zseb
zsebe	6	zseb	N.NOM-PSS3S.SG	zseb-e
birka	1	birka	N.NOM.SG	birka
beszéltél	1	beszél	V-IND.PST.INDF.2.SG	beszél-tél
kirak	1	kirak	V.IND.PRS.INDF.3.SG	kirak
asz	4	asz	N.NOM.SG	asz
lök	6	lök	V.IND.PRS.INDF.3.SG	lök
épít	4	épít	V.IND.PRS.INDF.3.SG	épít
Sét	1	Sé	N.SG-ACC	Sé-t
ázni	1	ázik	V-NFIN	ázik-ni
vödröt	2	vödör	N.SG-ACC	vödör-öt
világgá	1	világ	N.SG-TRANS	világ-vá
lakunk	2	lak	N.NOM-PSS1P.SG	lak-unk
lakunk	2	lakik	V-IND.PRS.INDF.1.PL	lakik-unk
álmos	5	álmos	ADJ.NOM.SG	álmos
felébredt	1	felébred	V-IND.PST.INDF.3.SG	felébred-t
felébredt	1	felébred	V-V.PTCP.PST	felébred-t
go	12	go	N.NOM.SG	go
ebé	5	eb	N.SG-PSS4S	eb-é
ebe	8	eb	N.NOM-PSS3S.SG	eb-e
gólyával	1	gólya	N.SG-INST	gólya-val
nyit	7	nyit	V.IND.PRS.INDF.3.SG	nyit
csuk	1	csuk	V.IND.PRS.INDF.3.SG	csuk
szitakötő	5	szitakötő	N.NOM.SG	szitakötő
könyvben	1	könyv	N.SG-IN+ESS	könyv-ben
ebből	3	eb	N.SG-IN+ABL	eb-ből
gyógyul	1	gyógyul	V.IND.PRS.INDF.3.SG	gyógyul
hí	3	hí	V.IND.PRS.INDF.3.SG	hí
hívni	1	hív	V-NFIN	hív-ni
odaad	2	odaad	V.IND.PRS.INDF.3.SG	odaad
sí	1	sí	N.NOM.SG	sí
sí	1	sí	V.IND.PRS.INDF.3.SG	sí
komp	5	komp	N.NOM.SG	komp
fotelba	1	fotel	N.SG-IN+ALL	fotel-ba
boldog	4	boldog	ADJ.NOM.SG	boldog
lég	1	lég	N.NOM.SG	lég
öreg	3	öreg	N.NOM.SG	öreg
öreg	3	öreg	ADJ.NOM.SG	öreg
kán	2	kán	N.NOM.SG	kán
kán	2	ká	N.SG-ON+ESS	ká-n
padló	3	padló	N.NOM.SG	padló
ví	2	ví	V.IND.PRS.INDF.3.SG	ví
sült	6	sült	N.NOM.SG	sült
sült	6	sül	N.SG-ACC	sül-t
sült	6	sül	V-IND.PST.INDF.3.SG	sül-t
sült	6	sül	V-V.PTCP.PST	sül-t
sült	6	sült	ADJ.NOM.SG	sült
tana	2	tan	N.NOM-PSS3S.SG	tan-a
has	1	has	N.NOM.SG	has
emu	2	emu	N.NOM.SG	emu
ellop	2	ellop	V.IND.PRS.INDF.3.SG	ellop
répát	1	répa	N.SG-ACC	répa-t
ken	4	ken	V.IND.PRS.INDF.3.SG	ken
rajzolni	1	rajzol	V-NFIN	rajzol-ni
megye	2	megye	N.NOM.SG	megye
Békéscsabán	1	Békéscsaba	N.SG-ON+ESS	Békéscsaba-n
pocok	1	pocok	N.NOM.SG	pocok
olvasni	1	olvas	V-NFIN	olvas-ni
tettük	1	tettük	N.NOM.SG	tettük
tettük	1	tett	N.NOM-PSS3P.SG	tett-ük
tettük	1	tesz	V-IND.PST.DEF.1.PL	tesz-ttük
autóbusszal	1	autóbusz	N.SG-INST	autóbusz-val
parkoljunk	1	parkol	V-SBJV.PRS.INDF.1.PL	parkol-junk
étterembe	1	étterem	N.SG-IN+ALL	étterem-be
nézik	1	néz	V-IND.PRS.DEF.3.PL	néz-ik
madarak	1	madár	N.NOM-PL	madár-ak
került	1	kerül	V-IND.PST.INDF.3.SG	kerül-t
került	1	kerül	V-V.PTCP.PST	kerül-t
tegnap	1	tegnap	N.NOM.SG	tegnap
aranyosak	1	aranyos	ADJ.NOM-PL	aranyos-ak
vak	1	vak	ADJ.NOM.SG	vak
vasaló	1	vasaló	N.NOM.SG	vasaló
vasaló	1	vasal	V-V.PTCP.PRS	vasal-ó
vad	16	vad	N.NOM.SG	vad
vad	16	vad	ADJ.NOM.SG	vad
házi	3	házi	N.NOM.SG	házi
házi	3	házi	ADJ.NOM.SG	házi
nyuszit	8	nyuszi	N.SG-ACC	nyuszi-t
őzikék	1	őzike	N.NOM-PL	őzike-k
kártyázni	1	kártyázik	V-NFIN	kártyázik-ni
kártyázzunk	1	kártyázik	V-SBJV.PRS.INDF.1.PL	kártyázik-junk
sárkány	1	sárkány	N.NOM.SG	sárkány
aranyérem	1	aranyérem	N.NOM.SG	aranyérem
óriás	1	óriás	N.NOM.SG	óriás
tudta	2	tud	V-IND.PST.DEF.3.SG	tud-ta
suszter	1	suszter	N.NOM.SG	suszter
megjavítja	1	megjavít	V-IND.PRS.DEF.3.SG	megjavít-ja
csoszogni	1	csoszog	V-NFIN	csoszog-ni
elvesszen	1	elveszt	V-SBJV.PRS.INDF.3.SG	elveszt-jen
elvesszen	1	elvész	V-SBJV.PRS.INDF.3.SG	elvész-jen
elvesszen	1	elveszik	V-SBJV.PRS.INDF.3.SG	elveszik-jen
látta	1	lát	V-IND.PST.DEF.3.SG	lát-ta
Nagyot	1	Nagy	N.SG-ACC	Nagy-ot
szí	3	szí	V.IND.PRS.INDF.3.SG	szí
szakáll	3	szakáll	N.NOM.SG	szakáll
viszket	2	viszket	V.IND.PRS.INDF.3.SG	viszket
tol	4	tol	V.IND.PRS.INDF.3.SG	tol
doktorhoz	1	doktor	N.SG-AT+ALL	doktor-hoz
bánsz	1	bán	V-IND.PRS.INDF.2.SG	bán-sz
bánsz	1	bánik	V-IND.PRS.INDF.2.SG	bánik-sz
táskát	2	táska	N.SG-ACC	táska-t
puccs	1	puccs	N.NOM.SG	puccs
varr	1	varr	V.IND.PRS.INDF.3.SG	varr
ruhát	3	ruha	N.SG-ACC	ruha-t
úd	9	úd	N.NOM.SG	úd
arc	1	arc	N.NOM.SG	arc
répa	1	répa	N.NOM.SG	répa
zsák	5	zsák	N.NOM.SG	zsák
tan	4	tan	N.NOM.SG	tan
héja	11	héj	N.NOM-PSS3S.SG	héj-a
héja	11	héja	N.NOM.SG	héja
jen	1	jen	N.NOM.SG	jen
hold	2	hold	N.NOM.SG	hold
kópé	2	kópé	N.NOM.SG	kópé
sáros	2	sáros	ADJ.NOM.SG	sáros
maradt	2	marad	V-IND.PST.INDF.3.SG	marad-t
maradt	2	marad	V-V.PTCP.PST	marad-t
ülnek	1	ül	V-IND.PRS.INDF.3.PL	ül-nek
nemi	1	nemi	ADJ.NOM.SG	nemi
bezárt	1	bezár	V-IND.PST.INDF.3.SG	bezár-t
bezárt	1	bezár	V-V.PTCP.PST	bezár-t
Bécsbe	1	Bécs	N.SG-IN+ALL	Bécs-be
