SF	Freq	Lemma	Analysis	Segmentation
narancssárga	3	narancssárga	ADJ.NOM.SG	narancssárga
kékkel	2	kék	N.SG-INST	kék-vel
szürke	3	szürke	ADJ.NOM.SG	szürke
építsünk	14	épít	V-SBJV.PRS.INDF.1.PL	épít-jünk
összekevered	2	összekever	V-IND.PRS.DEF.2.SG	összekever-ed
építsek	2	épít	V-SBJV.PRS.INDF.1.SG	épít-jek
homokozó	4	homokozó	N.NOM.SG	homokozó
bocsánat	9	bocsánat	N.NOM.SG	bocsánat
oldala	2	oldala	N.NOM.SG	oldala
építesz	2	épít	V-IND.PRS.INDF.2.SG.asz	épít-sz
alakú	2	alakú	ADJ.NOM.SG	alakú
összekeverted	1	összekever	V-IND.PST.DEF.2.SG	összekever-ted
lemossa	2	lemos	V-IND.PRS.DEF.3.SG	lemos-ja
tizenhét	1	tizenhét	N.NOM.SG	tizenhét
folytatjuk	1	folytat	V-IND.PRS.DEF.1.PL	folytat-juk
mosnom	2	mos	V-NFIN.1.SG	mos-nom
útba	7	út	N.SG-IN+ALL	út-ba
kancsók	1	kancsó	N.NOM-PL	kancsó-k
kancsó	2	kancsó	N.NOM.SG	kancsó
útban	6	út	N.SG-IN+ESS	út-ban
fotelba	2	fotel	N.SG-IN+ALL	fotel-ba
fizetni	5	fizet	V-NFIN	fizet-ni
boltban	9	bolt	N.SG-IN+ESS	bolt-ban
kettőt	10	kettő	N.SG-ACC	kettő-t
micsodát	10	micsoda	N.SG-ACC	micsoda-t
ananász	7	ananász	N.NOM.SG	ananász
dinnye	17	dinnye	N.NOM.SG	dinnye
ananászt	4	ananász	N.SG-ACC	ananász-t
káposztát	2	káposzta	N.SG-ACC	káposzta-t
spárgát	2	spárga	N.SG-ACC	spárga-t
hé	13	hé	N.NOM.SG	hé
elfelejtett	1	elfelejt	V-IND.PST.INDF.3.SG	elfelejt-ett
piacról	1	piac	N.SG-ON+ABL	piac-ról
vásároltál	2	vásárol	V-IND.PST.INDF.2.SG	vásárol-tál
bőröndöt	1	bőrönd	N.SG-ACC	bőrönd-öt
mondjuk	13	mond	V-IND.PRS.DEF.1.PL	mond-juk
madarasat	2	madaras	ADJ.SG-ACC	madaras-at
bőröndhöz	2	bőrönd	N.SG-AT+ALL	bőrönd-höz
összekeverjük	1	összekever	V-IND.PRS.DEF.1.PL	összekever-jük
macihoz	1	maci	N.SG-AT+ALL	maci-hoz
zöldből	1	zöld	ADJ.SG-IN+ABL	zöld-ből
ebből	24	eb	N.SG-IN+ABL	eb-ből
kockán	2	kocka	N.SG-ON+ESS	kocka-n
jót	14	jó	N.SG-ACC	jó-t
választottál	1	választ	V-IND.PST.INDF.2.SG	választ-ottál
macié	5	maci	N.SG-PSS4S	maci-é
jobbra	4	jobb	N.SG-ON+ALL	jobb-ra
kamera	6	kamera	N.NOM.SG	kamera
kamerát	3	kamera	N.SG-ACC	kamera-t
kellett	13	kell	V-IND.PST.INDF.3.SG	kell-ett
csináltak	6	csinál	V-IND.PST.INDF.3.PL	csinál-tak
olvassak	2	olvas	V-SBJV.PRS.INDF.1.SG	olvas-jak
idő	8	idő	N.NOM.SG	idő
mamával	3	mama	N.SG-INST	mama-val
szagoljam	1	szagol	V-SBJV.PRS.DEF.1.SG	szagol-jam
elmúlt	1	elmúlik	V-IND.PST.INDF.3.SG	elmúl-t
delfinnél	1	delfin	N.SG-AT+ESS	delfin-nél
olvasnivalót	2	olvasnivaló	N.SG-ACC	olvasnivaló-t
párok	3	pár	N.NOM-PL	pár-ok
elolvasod	1	elolvas	V-IND.PRS.DEF.2.SG	elolvas-od
hajamra	2	haj	N.SG-PSS1S-ON+ALL	haj-am-ra
durván	1	durva	ADJ.SG-ON+ESS	durva-n
dé	3	dé	N.NOM.SG	dé
talicskába	1	talicska	N.SG-IN+ALL	talicska-ba
nyögsz	2	nyög	V-IND.PRS.INDF.2.SG.asz	nyög-sz
kukacnak	1	kukac	N.SG-DAT.SG	kukac-nak
szoktak	3	szokik	V-IND.PST.INDF.3.PL	szok-tak
építenek	1	épít	V-IND.PRS.INDF.3.PL	épít-enek
súgok	2	súg	V-IND.PRS.INDF.1.SG	súg-ok
súg	1	súg	V.IND.PRS.INDF.3.SG	súg
bújsz	2	bújik	V-IND.PRS.INDF.2.SG.asz	búj-sz
részt	2	rész	N.SG-ACC	rész-t
felet	2	fél	N.SG-ACC	fél-et
aludt	9	alszik	V-IND.PST.INDF.3.SG	alud-t
szóljunk	1	szól	V-SBJV.PRS.INDF.1.PL	szól-junk
jöjj	2	jön	V-SBJV.PRS.INDF.2.SG	jön-j
kivegyem	4	kivesz	V-SBJV.PRS.DEF.1.SG	kivesz-jem
próbáljuk	3	próbál	V-IND.PRS.DEF.1.PL	próbál-juk
homokozóban	5	homokozó	N.SG-IN+ESS	homokozó-ban
játékkal	3	játék	N.SG-INST	játék-val
nyakát	1	nyak	N.SG-PSS3S-ACC	nyak-a-t
gyógyítja	7	gyógyít	V-IND.PRS.DEF.3.SG	gyógyít-ja
tévébe	2	tévé	N.SG-IN+ALL	tévé-be
piri	10	piri	N.NOM.SG	piri
bohóccal	3	bohóc	N.SG-INST	bohóc-val
városi	1	városi	N.NOM.SG	városi
mezei	1	mez	N.NOM-PSS3S.PL	mez-ei
elolvassuk	4	elolvas	V-IND.PRS.DEF.1.PL	elolvas-juk
labdája	2	labda	N.NOM-PSS3S.SG	labda-ja
megkeresed	4	megkeres	V-IND.PRS.DEF.2.SG	megkeres-ed
ült	5	ül	V-IND.PST.INDF.3.SG	ül-t
feküdnie	2	fekszik	V-NFIN.3.SG	feküd-nie
beszéltem	4	beszél	V-IND.PST.INDF.1.SG	beszél-tem
furcsa	2	furcsa	ADJ.NOM.SG	furcsa
bokornál	2	bokor	N.SG-AT+ESS	bokor-nál
építeni	5	épít	V-NFIN	épít-eni
táskája	3	táska	N.NOM-PSS3S.SG	táska-ja
megvizsgálja	10	megvizsgál	V-IND.PRS.DEF.3.SG	megvizsgál-ja
megvizsgáljuk	1	megvizsgál	V-IND.PRS.DEF.1.PL	megvizsgál-juk
felülni	1	felül	V-NFIN	felül-ni
orrot	1	orr	N.SG-ACC	orr-ot
megkeresse	4	megkeres	V-SBJV.PRS.DEF.3.SG	megkeres-je
táskám	1	táska	N.NOM-PSS1S.SG	táska-m
látta	5	lát	V-IND.PST.DEF.3.SG	lát-ta
érzed	3	érez	V-IND.PRS.DEF.2.SG	érez-ed
bekenem	7	beken	V-IND.PRS.DEF.1.SG	beken-em
üvegek	1	üveg	N.NOM-PL	üveg-ek
banánok	1	banán	N.NOM-PL	banán-ok
veszítettük	1	veszít	V-IND.PST.DEF.1.PL	veszít-ettük
lógjon	1	lóg	V-SBJV.PRS.INDF.3.SG	lóg-jon
uborkát	1	uborka	N.SG-ACC	uborka-t
irányba	1	irány	N.SG-IN+ALL	irány-ba
tartod	4	tart	V-IND.PRS.DEF.2.SG	tart-od
fokhagyma	1	fokhagyma	N.NOM.SG	fokhagyma
kiraktad	1	kirak	V-IND.PST.DEF.2.SG	kirak-tad
kerülni	4	kerül	V-NFIN	kerül-ni
ideadnád	1	idead	V-COND.PRS.DEF.2.SG	idead-nád
ideiglenesen	1	ideiglenes	ADJ.SG-ON+ESS	ideiglenes-en
tépte	3	tép	V-IND.PST.DEF.3.SG	tép-te
dobozban	7	doboz	N.SG-IN+ESS	doboz-ban
kerestük	1	keres	V-IND.PST.DEF.1.PL	keres-tük
ruhát	13	ruha	N.SG-ACC	ruha-t
önt	4	önt	V.IND.PRS.INDF.3.SG	önt
megpróbálja	2	megpróbál	V-IND.PRS.DEF.3.SG	megpróbál-ja
hitte	1	hisz	V-IND.PST.DEF.3.SG	hisz-tte
segítettem	3	segít	V-IND.PST.INDF.1.SG	segít-ettem
sorakozó	2	sorakozik	V-V.PTCP.PRS	sorakoz-ó
sorakozni	1	sorakozik	V-NFIN	sorakoz-ni
esve	1	esik	V-V.CVB	es-ve
nagymamát	1	nagymama	N.SG-ACC	nagymama-t
vödörrel	2	vödör	N.SG-INST	vödör-vel
talpa	8	talp	N.NOM-PSS3S.SG	talp-a
reggelire	1	reggeli	N.SG-ON+ALL	reggeli-re
szerettem	2	szerette	N.NOM-PSS1S.SG	szerette-m
ültessétek	1	ültet	V-SBJV.PRS.DEF.2.PL	ültet-jétek
labdának	1	labda	N.SG-DAT.SG	labda-nak
kapuja	1	kapu	N.NOM-PSS3S.SG	kapu-ja
séta	34	séta	N.NOM.SG	séta
szorítani	3	szorít	V-NFIN	szorít-ani
virágra	1	virág	N.SG-ON+ALL	virág-ra
lábáról	1	láb	N.SG-PSS3S-ON+ABL	láb-a-ról
gyógyítani	6	gyógyít	V-NFIN	gyógyít-ani
tányérral	2	tányér	N.SG-INST	tányér-val
követni	1	követ	V-NFIN	követ-ni
ráteszed	3	rátesz	V-IND.PRS.DEF.2.SG	rátesz-ed
ülhet	3	ül	V-POT	ül-het
meggyógyítsam	4	meggyógyít	V-SBJV.PRS.DEF.1.SG	meggyógyít-jam
gyógyuljon	1	gyógyul	V-SBJV.PRS.INDF.3.SG	gyógyul-jon
gyógyítod	2	gyógyít	V-IND.PRS.DEF.2.SG	gyógyít-od
elmondasz	1	elmond	V-IND.PRS.INDF.2.SG.asz	elmond-asz
megpróbálod	1	megpróbál	V-IND.PRS.DEF.2.SG	megpróbál-od
felöltözöl	1	felöltözik	V-IND.PRS.INDF.2.SG.Ol	felöltöz-öl
arca	2	arca	N.NOM.SG	arca
cicije	3	cici	N.NOM-PSS3S.SG	cici-je
bot	9	bot	N.NOM.SG	bot
hozzuk	4	hoz	V-IND.PRS.DEF.1.PL	hoz-juk
mosogatót	1	mosogató	N.SG-ACC	mosogató-t
öntesz	1	önt	V-IND.PRS.INDF.2.SG.asz	önt-sz
kádba	3	kád	N.SG-IN+ALL	kád-ba
zuhany	6	zuhany	N.NOM.SG	zuhany
zuhanynak	1	zuhany	N.SG-DAT.SG	zuhany-nak
megcsináltuk	1	megcsinál	V-IND.PST.DEF.1.PL	megcsinál-tuk
asztalba	1	asztal	N.SG-IN+ALL	asztal-ba
távirányító	1	távirányító	N.NOM.SG	távirányító
tartom	4	tart	V-IND.PRS.DEF.1.SG	tart-om
kivittük	2	kivisz	V-IND.PST.DEF.1.PL	kivisz-ttük
babakocsi	15	babakocsi	N.NOM.SG	babakocsi
nyomjuk	4	nyom	V-IND.PRS.DEF.1.PL	nyom-juk
kapuhoz	1	kapu	N.SG-AT+ALL	kapu-hoz
oldalt	2	oldal	N.SG-ACC	oldal-t
kirakod	1	kirak	V-IND.PRS.DEF.2.SG	kirak-od
ötlet	2	ötlet	N.NOM.SG	ötlet
tükörnél	1	tükör	N.SG-AT+ESS	tükör-nél
hordágy	2	hordágy	N.NOM.SG	hordágy
vinnünk	1	visz	V-NFIN.1.PL	visz-nünk
betegség	2	betegség	N.NOM.SG	betegség
rózsaszín	4	rózsaszín	N.NOM.SG	rózsaszín
pirinek	2	piri	N.SG-DAT.SG	piri-nek
abbahagyta	1	abbahagy	V-IND.PST.DEF.3.SG	abbahagy-ta
megnézte	5	megnéz	V-IND.PST.DEF.3.SG	megnéz-te
beverte	4	bever	V-IND.PST.DEF.3.SG	bever-te
elő	11	elő	N.NOM.SG	elő
nézik	2	néz	V-IND.PRS.DEF.3.PL.ik	néz-ik
apura	1	apu	N.SG-ON+ALL	apu-ra
nevetni	2	nevet	V-NFIN	nevet-ni
bundás	1	bundás	N.NOM.SG	bundás
telefonos	1	telefonos	N.NOM.SG	telefonos
mosogatni	1	mosogat	V-NFIN	mosogat-ni
sétáltok	1	sétál	V-IND.PRS.INDF.2.PL	sétál-tok
közelre	1	közel	N.SG-ON+ALL	közel-re
szemem	1	szem	N.NOM-PSS1S.SG	szem-em
házzal	2	ház	N.SG-INST	ház-val
építjük	1	épít	V-IND.PRS.DEF.1.PL	épít-jük
aljára	1	alj	N.SG-PSS3S-ON+ALL	alj-a-ra
szereznünk	1	szerez	V-NFIN.1.PL	szerez-nünk
szeretnéd	13	szeret	V-COND.PRS.DEF.2.SG	szeret-néd
maradj	13	marad	V-SBJV.PRS.INDF.2.SG	marad-j
valóban	2	való	N.SG-IN+ESS	való-ban
hasonlót	1	hasonló	ADJ.SG-ACC	hasonló-t
gyógyulás	3	gyógyul	V-V.MSDR	gyógyul-ás
lábával	4	láb	N.SG-PSS3S-INST	láb-a-val
elszívok	1	elszív	V-IND.PRS.INDF.1.SG	elszív-ok
cigit	2	cigi	N.SG-ACC	cigi-t
telefonra	1	telefon	N.SG-ON+ALL	telefon-ra
építettek	2	épít	V-IND.PST.INDF.3.PL	épít-ettek
végül	4	vég	N.SG-BYWAY	vég-ül
eltörnek	2	eltör	V-IND.PRS.INDF.3.PL	eltör-nek
törnek	2	tör	V-IND.PRS.INDF.3.PL	tör-nek
szomorúbb	1	szomorú	ADJ.NOM.SG-CMPR	szomorú-bb
sapkával	1	sapka	N.SG-INST	sapka-val
fiók	10	fiók	N.NOM.SG	fiók
fióknak	1	fiók	N.SG-DAT.SG	fiók-nak
korlát	3	korlát	N.NOM.SG	korlát
korlátot	1	korlát	N.SG-ACC	korlát-ot
kapuba	1	kapu	N.SG-IN+ALL	kapu-ba
fürdőkádban	2	fürdőkád	N.SG-IN+ESS	fürdőkád-ban
gyönyörű	3	gyönyörű	N.NOM.SG	gyönyörű
hunyó	5	huny	V-V.PTCP.PRS	huny-ó
számoltam	1	számol	V-IND.PST.INDF.1.SG	számol-tam
benéz	3	benéz	V.IND.PRS.INDF.3.SG	benéz
találja	1	talál	V-IND.PRS.DEF.3.SG	talál-ja
szekrényt	2	szekrény	N.SG-ACC	szekrény-t
sütőt	1	sütő	N.SG-ACC	sütő-t
állítsd	6	állít	V-SBJV.PRS.DEF.2.SG	állít-d
sarokra	2	sarok	N.SG-ON+ALL	sarok-ra
elbújnak	1	elbújik	V-IND.PRS.INDF.3.PL	elbúj-nak
keresse	2	keres	V-SBJV.PRS.DEF.3.SG	keres-je
megtalállak	1	megtalál	V-IND.PRS.LGSPEC1.1.SG	megtalál-lak
találta	4	talál	V-IND.PST.DEF.3.SG	talál-ta
kaput	3	kapu	N.SG-ACC	kapu-t
gondoltál	2	gondol	V-IND.PST.INDF.2.SG	gondol-tál
tetőt	3	tető	N.SG-ACC	tető-t
tetőről	2	tető	N.SG-ON+ABL	tető-ről
kerítés	2	kerítés	N.NOM.SG	kerítés
oszlopot	3	oszlop	N.SG-ACC	oszlop-ot
valók	2	való	N.NOM-PL	való-k
ládában	2	láda	N.SG-IN+ESS	láda-ban
lépcső	4	lépcső	N.NOM.SG	lépcső
sót	3	só	N.SG-ACC	só-t
sóz	1	sóz	V.IND.PRS.INDF.3.SG	sóz
főz	2	főz	V.IND.PRS.INDF.3.SG	főz
kisbabát	5	kisbaba	N.SG-ACC	kisbaba-t
oszlop	2	oszlop	N.NOM.SG	oszlop
tiltakozott	1	tiltakozik	V-IND.PST.INDF.3.SG	tiltakoz-ott
állt	1	áll	V-IND.PST.INDF.3.SG	áll-t
alátámasztva	1	alátámaszt	V-V.CVB	alátámaszt-va
kezdett	1	kezd	V-IND.PST.INDF.3.SG	kezd-ett
később	6	később	ADJ.NOM.SG	később
óriási	9	óriási	ADJ.NOM.SG	óriási
halottam	1	halott	N.NOM-PSS1S.SG	halott-am
kikapcsoljam	1	kikapcsol	V-SBJV.PRS.DEF.1.SG	kikapcsol-jam
fésülködni	1	fésülködik	V-NFIN	fésülköd-ni
copfod	1	copf	N.NOM-PSS2S.SG	copf-od
szépségem	1	szépség	N.NOM-PSS1S.SG	szépség-em
gatyád	1	gatya	N.NOM-PSS2S.SG	gatya-d
pusziljam	1	puszil	V-SBJV.PRS.DEF.1.SG	puszil-jam
bolt	10	bolt	N.NOM.SG	bolt
pelenkának	1	pelenka	N.SG-DAT.SG	pelenka-nak
betegye	2	betesz	V-SBJV.PRS.DEF.3.SG	betesz-je
túró	1	túró	N.NOM.SG	túró
megígérte	1	megígér	V-IND.PST.DEF.3.SG	megígér-te
mentünk	11	mente	N.NOM-PSS1P.SG	mente-ünk
petőfi	2	petőfi	N.NOM.SG	petőfi
akart	2	akar	V-IND.PST.INDF.3.SG	akar-t
telefonáljon	1	telefonál	V-SBJV.PRS.INDF.3.SG	telefonál-jon
bokorhoz	1	bokor	N.SG-AT+ALL	bokor-hoz
lépcsőn	2	lépcső	N.SG-ON+ESS	lépcső-n
beveri	1	bever	V-IND.PRS.DEF.3.SG.i	bever-i
szoros	1	szoros	N.NOM.SG	szoros
kiveszek	1	kivesz	V-IND.PRS.INDF.1.SG	kivesz-ek
csirke	1	csirke	N.NOM.SG	csirke
beverted	6	bever	V-IND.PST.DEF.2.SG	bever-ted
beszélget	4	beszélget	V.IND.PRS.INDF.3.SG	beszélget
összeszedted	1	összeszed	V-IND.PST.DEF.2.SG	összeszed-ted
álljon	4	áll	V-SBJV.PRS.INDF.3.SG	áll-jon
hálózsák	1	hálózsák	N.NOM.SG	hálózsák
építőkockák	1	építőkocka	N.NOM-PL	építőkocka-k
mindenféle	3	mindenféle	ADJ.NOM.SG	mindenféle
füzeted	1	füzet	N.NOM-PSS2S.SG	füzet-ed
fázzon	4	fázik	V-SBJV.PRS.INDF.3.SG	fáz-jon
csóka	1	csóka	N.NOM.SG	csóka
zsebet	1	zseb	N.SG-ACC	zseb-et
beteszi	5	betesz	V-IND.PRS.DEF.3.SG.i	betesz-i
írtunk	1	ír	V-IND.PST.INDF.1.PL	ír-tunk
írtál	2	ír	V-IND.PST.INDF.2.SG	ír-tál
írtad	1	ír	V-IND.PST.DEF.2.SG	ír-tad
írva	2	ír	V-V.CVB	ír-va
írja	1	ír	N.NOM-PSS3S.SG	ír-ja
írjam	1	ír	V-SBJV.PRS.DEF.1.SG	ír-jam
megmutassuk	2	megmutat	V-SBJV.PRS.DEF.1.PL	megmutat-juk
ideadod	2	idead	V-IND.PRS.DEF.2.SG	idead-od
korty	3	korty	N.NOM.SG	korty
almalevet	1	almalé	N.SG-ACC	almalé-et
állattal	2	állat	N.SG-INST	állat-val
fickó	2	fickó	N.NOM.SG	fickó
vizsgálni	2	vizsgál	V-NFIN	vizsgál-ni
gyógyított	1	gyógyít	V-IND.PST.INDF.3.SG	gyógyít-ott
látogatóba	8	látogató	N.SG-IN+ALL	látogató-ba
beszéltél	4	beszél	V-IND.PST.INDF.2.SG	beszél-tél
jöjjünk	1	jön	V-SBJV.PRS.INDF.1.PL	jön-jünk
látogassák	2	látogat	V-SBJV.PRS.DEF.3.PL	látogat-ják
térdelj	2	térdel	V-SBJV.PRS.INDF.2.SG	térdel-j
vízben	7	víz	N.SG-IN+ESS	víz-ben
parton	3	part	N.SG-ON+ESS	part-on
nézegeted	1	nézeget	V-IND.PRS.DEF.2.SG	nézeget-ed
cumival	2	cumi	N.SG-INST	cumi-val
cumid	2	cumi	N.NOM-PSS2S.SG	cumi-d
delfin	2	delfin	N.NOM.SG	delfin
szel	1	szel	V.IND.PRS.INDF.3.SG	szel
albumot	4	album	N.SG-ACC	album-ot
telefonálsz	4	telefonál	V-IND.PRS.INDF.2.SG.asz	telefonál-sz
teve	5	teve	N.NOM.SG	teve
locsolsz	2	locsol	V-IND.PRS.INDF.2.SG.asz	locsol-sz
járdát	1	járda	N.SG-ACC	járda-t
tibi	1	tibi	N.NOM.SG	tibi
készítette	2	készít	V-IND.PST.DEF.3.SG	készít-ette
fényképet	3	fénykép	N.SG-ACC	fénykép-et
erről	4	err	N.SG-ON+ABL	err-ről
ölében	4	öl	N.SG-PSS3S-IN+ESS	öl-e-ben
fogott	2	fog	V-IND.PST.INDF.3.SG	fog-ott
ringatott	1	ringat	V-IND.PST.INDF.3.SG	ringat-ott
bécsben	6	bécs	N.SG-IN+ESS	bécs-ben
elmentünk	3	elment	V-IND.PRS.INDF.1.PL	elment-ünk
tettünk	1	tettünk	N.NOM.SG	tettünk
tisztában	1	tiszta	N.SG-IN+ESS	tiszta-ban
nyár	1	nyár	N.NOM.SG	nyár
kérdezel	2	kérdez	V-IND.PRS.INDF.2.SG.Ol	kérdez-el
ültünk	1	ül	V-IND.PST.INDF.1.PL	ül-tünk
tükörképed	1	tükörkép	N.NOM-PSS2S.SG	tükörkép-ed
adták	2	ad	V-IND.PST.DEF.3.PL	ad-ták
született	2	születik	V-IND.PST.INDF.3.SG	szület-ett
uszodában	1	uszoda	N.SG-IN+ESS	uszoda-ban
úszol	1	úszik	V-IND.PRS.INDF.2.SG.Ol	úsz-ol
ottani	1	ottani	ADJ.NOM.SG	ottani
kelljen	1	kell	V-SBJV.PRS.INDF.3.SG	kell-jen
tortád	1	torta	N.NOM-PSS2S.SG	torta-d
apától	1	apa	N.SG-AT+ABL	apa-tól
kisbabáknak	1	kisbaba	N-PL-DAT.SG	kisbaba-k-nak
örökre	2	örök	N.SG-ON+ALL	örök-re
darabig	2	darab	N.SG-TERM	darab-ig
játszottak	1	játszik	V-IND.PST.INDF.3.PL	játsz-ottak
látszani	2	látszik	V-NFIN	látsz-ani
ecsettel	3	ecset	N.SG-INST	ecset-vel
színt	2	szín	N.SG-ACC	szín-t
türelmed	1	türelem	N.NOM-PSS2S.SG	türelem-ed
kapkodj	1	kapkod	V-SBJV.PRS.INDF.2.SG	kapkod-j
mutassa	1	mutat	V-SBJV.PRS.DEF.3.SG	mutat-ja
festeni	3	fest	V-NFIN	fest-eni
érjen	1	ér	V-SBJV.PRS.INDF.3.SG	ér-jen
papírhoz	1	papír	N.SG-AT+ALL	papír-hoz
ecsetre	2	ecset	N.SG-ON+ALL	ecset-re
hasadra	2	has	N.SG-PSS2S-ON+ALL	has-ad-ra
papíron	1	papír	N.SG-ON+ESS	papír-on
vízfesték	1	vízfesték	N.NOM.SG	vízfesték
vízzel	4	víz	N.SG-INST	víz-vel
oldani	1	old	V-NFIN	old-ani
barnát	4	barna	ADJ.SG-ACC	barna-t
festek	4	fest	V-IND.PRS.INDF.1.SG	fest-ek
fehérre	1	fehér	N.SG-ON+ALL	fehér-re
sokféle	1	sokféle	ADJ.NOM.SG	sokféle
szín	1	szín	N.NOM.SG	szín
fröcskölj	1	fröcsköl	V-SBJV.PRS.INDF.2.SG	fröcsköl-j
viszitek	4	visz	V-IND.PRS.DEF.2.PL	visz-itek
tisztát	1	tiszta	N.SG-ACC	tiszta-t
színek	1	szín	N.NOM-PL	szín-ek
oldalán	1	oldal	N.SG-PSS3S-ON+ESS	oldal-a-n
növöd	1	nő	V-IND.PRS.DEF.2.SG	nő-öd
elhasználod	1	elhasznál	V-IND.PRS.DEF.2.SG	elhasznál-od
festesz	1	fest	V-IND.PRS.INDF.2.SG.asz	fest-sz
elfogy	1	elfogy	V.IND.PRS.INDF.3.SG	elfogy
festenek	1	fest	V-IND.PRS.INDF.3.PL	fest-enek
festünk	3	fest	V-IND.PRS.INDF.1.PL	fest-ünk
lemosom	5	lemos	V-IND.PRS.DEF.1.SG	lemos-om
bár	4	bár	N.NOM.SG	bár
feketével	1	fekete	N.SG-INST	fekete-vel
ecset	2	ecset	N.NOM.SG	ecset
eltöröd	2	eltör	V-IND.PRS.DEF.2.SG	eltör-öd
fest	5	fest	V.IND.PRS.INDF.3.SG	fest
abroszra	1	abrosz	N.SG-ON+ALL	abrosz-ra
száradni	2	szárad	V-NFIN	szárad-ni
festékes	1	festékes	N.NOM.SG	festékes
postaláda	2	postaláda	N.NOM.SG	postaláda
viszik	3	visz	V-IND.PRS.DEF.3.PL.ik	visz-ik
pingvinnek	1	pingvin	N.SG-DAT.SG	pingvin-nek
ázzanak	1	ázik	V-SBJV.PRS.INDF.3.PL	áz-janak
pólóba	1	póló	N.SG-IN+ALL	póló-ba
takarózz	3	takarózik	V-SBJV.PRS.INDF.2.SG	takaróz-j
tartsa	1	tart	V-SBJV.PRS.DEF.3.SG	tart-ja
vetkőzz	1	vetkőzik	V-SBJV.PRS.INDF.2.SG	vetkőz-j
hálóinged	2	hálóing	N.NOM-PSS2S.SG	hálóing-ed
ásítasz	1	ásít	V-IND.PRS.INDF.2.SG.asz	ásít-asz
hálóinget	1	hálóing	N.SG-ACC	hálóing-et
magyaráztad	2	magyaráz	V-IND.PST.DEF.2.SG	magyaráz-tad
úsztál	1	úszik	V-IND.PST.INDF.2.SG	úsz-tál
akartunk	2	akar	V-IND.PST.INDF.1.PL	akar-tunk
foltok	1	folt	N.NOM-PL	folt-ok
aggasszanak	1	aggaszt	V-SBJV.PRS.INDF.3.PL	aggaszt-janak
próbálkozott	1	próbálkozik	V-IND.PST.INDF.3.SG	próbálkoz-ott
sírdogált	1	sírdogál	V-IND.PST.INDF.3.SG	sírdogál-t
fociztak	1	focizik	V-IND.PST.INDF.3.PL	fociz-tak
szemüveget	3	szemüveg	N.SG-ACC	szemüveg-et
hagyta	2	hagy	V-IND.PST.DEF.3.SG	hagy-ta
kedvenc	2	kedvenc	N.NOM.SG	kedvenc
mamának	5	mama	N.SG-DAT.SG	mama-nak
szégyelld	1	szégyell	V-SBJV.PRS.DEF.2.SG	szégyell-d
holnapra	2	holnap	N.SG-ON+ALL	holnap-ra
éreztem	1	érez	V-IND.PST.INDF.1.SG	érez-tem
leszedem	5	leszed	V-IND.PRS.DEF.1.SG	leszed-em
holdat	2	hold	N.SG-ACC	hold-at
észrevette	1	észrevesz	V-IND.PST.DEF.3.SG	észrevesz-tte
égen	4	ég	N.SG-ON+ESS	ég-en
megláttad	1	meglát	V-IND.PST.DEF.2.SG	meglát-tad
felhőt	2	felhő	N.SG-ACC	felhő-t
megláttál	1	meglát	V-IND.PST.INDF.2.SG	meglát-tál
repülőt	4	repülő	N.SG-ACC	repülő-t
mutattad	3	mutat	V-IND.PST.DEF.2.SG	mutat-tad
takarózol	1	takarózik	V-IND.PRS.INDF.2.SG.Ol	takaróz-ol
rúgd	1	rúg	V-SBJV.PRS.DEF.2.SG	rúg-d
takarózni	3	takarózik	V-NFIN	takaróz-ni
kaja	4	kaja	N.NOM.SG	kaja
készítsd	1	készít	V-SBJV.PRS.DEF.2.SG	készít-d
feladom	3	felad	V-IND.PRS.DEF.1.SG	felad-om
lássanak	1	lát	V-SBJV.PRS.INDF.3.PL	lát-janak
lejár	2	lejár	V.IND.PRS.INDF.3.SG	lejár
csíkos	5	csíkos	ADJ.NOM.SG	csíkos
szatyrot	1	szatyor	N.SG-ACC	szatyor-ot
szandál	23	szandál	N.NOM.SG	szandál
szandált	1	szandál	N.SG-ACC	szandál-t
hajcsat	1	hajcsat	N.NOM.SG	hajcsat
köszön	2	köszön	V.IND.PRS.INDF.3.SG	köszön
tizenegy	6	tizenegy	N.NOM.SG	tizenegy
órák	1	óra	N.NOM-PL	óra-k
készíti	3	készít	V-IND.PRS.DEF.3.SG.i	készít-i
elvágod	2	elvág	V-IND.PRS.DEF.2.SG	elvág-od
egyem	2	egy	N.NOM-PSS1S.SG	egy-em
villával	2	villa	N.SG-INST	villa-val
felejtik	2	felejt	V-IND.PRS.DEF.3.PL.ik	felejt-ik
füles	7	füles	N.NOM.SG	füles
sétálsz	2	sétál	V-IND.PRS.INDF.2.SG.asz	sétál-sz
nyuszihoz	2	nyuszi	N.SG-AT+ALL	nyuszi-hoz
szerettek	1	szeret	V-IND.PRS.INDF.2.PL	szeret-tek
seper	6	seper	V.IND.PRS.INDF.3.SG	seper
falevél	1	falevél	N.NOM.SG	falevél
szorgalmas	1	szorgalmas	ADJ.NOM.SG	szorgalmas
bevered	2	bever	V-IND.PRS.DEF.2.SG	bever-ed
oson	1	oson	V.IND.PRS.INDF.3.SG	oson
szatyorba	2	szatyor	N.SG-IN+ALL	szatyor-ba
másznak	1	mászik	V-IND.PRS.INDF.3.PL	mász-nak
rajzolnak	2	rajzol	V-IND.PRS.INDF.3.PL	rajzol-nak
