Word,Frequency
bemászok,9
apapucsot,1
nevetem,1
odadnit,1
hagyunk,7
cicust,2
csecsemôt,1
labdák,3
feküdünk,1
lábok,1
tehén,26
tehenke,1
kastelyt,1
tejecske,2
lovaink,1
tehének,5
tehen,1
csecsemônek,5
cumija,5
vigyáz,5
cumizzál,1
rág,35
gal,38
cumiját,3
csokold,1
csokolni,1
dadadada,1
lap,1
félünk,6
boltba,18
góp,1
kutyustól,1
galamb,2
galok,4
kulcs,6
kulcsomat,1
szekrénybe,12
kulccsal,6
jöhetnek,2
csunyák,1
galambok,4
könyvek,6
kitépni,2
olvasunk,5
olvasol,9
olvasd,4
pancsi,2
alphabet,1
abcd,1
betü,4
elalszol,1
visszadom,1
elalszott,3
repülôk,3
betük,1
polcra,4
apucid,1
firág,2
mutassad,1
papucsunk,1
bannak,1
többiek,9
nincsenek,6
papucsainkat,1
szönyegre,1
csüccsalj,1
csüccsülünk,2
szamdálom,1
zokni,4
beférsz,1
vécére,8
párja,25
rágok,1
meggyógyítod,6
visszaadni,3
p,4
ördokta,1
tanci,1
alzsik,2
pereg,8
tantó,3
bedü,1
akutyust,1
magnóra,8
tutus,3
aduk,2
csere,1
törpebácsit,4
levesz,1
eveszem,1
bezárom,4
bezárni,5
mandózik,1
szobatiszta,1
tarpebácsit,1
idetetünk,1
apuc,2
ementünk,1
duda,4
mitinál,1
motunk,1
tappannal,1
tappan,1
motuk,1
oldaljá,1
oldal,4
ásik,1
bugrac,1
Zoika,3
Zoiká,1
ébes,1
mandót,1
bengó,1
bászi,34
székedet,2
úg,1
köszönön,1
ugu,1
gugulj,1
rendôr,2
vagyéh,1
csis,1
megmutom,3
éri,2
odé,1
halatá,3
alaták,1
mostnem,1
romott,1
dzsió,1
violá,1
ittvan,2
igén,1
pázsik,1
domb,6
idemegyünk,1
Zólikáis,1
oikáís,1
leesél,1
allata,2
mennyire,2
evitte,3
dao,1
mögötte,5
Zolinál,2
n,29
auwa,1
eném,18
nó,5
audni,2
álmotokat,1
ída,1
tettôt,2
kettôn,1
odzom,1
olom,1
bácsíé,1
odom,3
ényá,1
Doltán,4
doltá,1
ányu,1
adjátok,3
anu,64
tóiká,1
elbujsz,1
bújátok,1
yeyeye,1
ye,2
ge,1
ninin,1
elenbe,1
terzimeg,1
alakát,1
odamenjünk,5
csicsimamáo,1
csicsimamához,3
elveszünk,2
micsinál,2
elvettük,2
mamához,9
vedünk,1
csivettem,5
tivettem,3
kivettöm,2
letenni,5
senkié,2
tietem,1
oló,1
elbuj,1
vót,2
tatór,1
tomát,2
tomáz,1
utásd,2
masikat,1
autózni,7
nába,1
Moncsikának,1
autód,4
arapo,1
óikáé,1
apja,4
toiis,1
adza,1
kezetmosni,1
mantis,1
éu,1
halkan,12
íz,1
vízet,1
pin,2
vizünk,1
törülközni,1
törül,1
zni,1
aiyá,1
törülközôt,3
törülköz,1
Monikám,2
Barti,1
akasztd,2
motátónunk,1
csumedunk,1
adoa,1
vat,1
elfele,1
tta,1
elfolyott,1
tampa,1
táámpája,1
lámpá,2
álata,1
dugom,2
doika,1
elmolott,1
elrolott,1
dai,1
aromlok,1
tejeke,1
madárt,1
kabáttal,1
pírát,1
kabáttos,1
kabátos,1
témé,2
épület,4
fó,1
szájad,1
arcad,1
apácák,1
néné,7
feketék,2
fet,1
anyi,2
eletett,1
timia,1
szóbában,1
eme,6
hide,2
kitan,1
ben,2
autozo,1
ezomotta,1
piszkosé,1
begombva,1
terrász,1
ezomott,1
ezem,1
ezomlott,1
méeter,1
nénikhez,1
bacsioine,1
vigyázztok,2
mát,2
pírosz,1
bajá,1
eltedük,1
leejted,1
eldôlt,3
endök,1
teetem,1
tetöt,1
csillag,6
nornot,1
eve,2
tobába,2
leveszünk,2
banda,1
iti,1
mácsikát,2
visszaadjuk,2
igyázködjön,1
rókás,1
rádiohoz,2
menjük,2
ádzsio,2
Moncsikém,1
into,1
mégetted,1
autóz,1
mikó,1
nezd,4
idemászol,1
tom,2
tórom,1
tódom,3
bírtam,1
énekélj,1
énekelj,1
iá,12
biák,1
énekelek,4
éne,2
enekelek,1
báti,2
pipázik,1
pipe,2
pipázom,2
Jáno,1
áno,1
pipáva,1
pipával,1
adís,1
mema,2
mentô,1
ándogat,1
anyuti,1
ebújok,2
ebu,1
Mont,1
kérdezte,2
vidám,5
magnezem,1
magnezük,1
idajön,1
ebotte,2
ujjadra,5
báj,3
talata,2
óóó,4
matókat,2
áj,6
ájcsi,11
hapcsi,1
apcsit,3
paputo,1
paputom,1
kerem,1
ebut,3
papucsomtalan,1
Ella,2
ella,1
ila,11
attila,3
Ionká,1
tégnap,2
tet,1
ábé,1
békó,1
fárkát,1
mokúskát,1
szólj,6
eldalolni,1
mokuska,4
pá,28
talad,1
tie,1
tala,1
torna,3
orvosháznál,1
ébédelni,1
husikát,28
húsikát,1
szalonnát,1
teretek,1
ágyra,13
fete,1
munkám,1
ia,1
visszatedd,1
evitt,1
pindi,1
ebút,7
elbut,2
ebéde,1
szólt,3
tervusztok,1
csíe,1
betéptem,1
téptem,1
ütött,1
bácsiná,1
lapács,1
Zoll,1
ebédelünk,6
nnincs,1
készül,1
reggeli,11
csodababa,1
vendégek,3
fülem,2
mászel,1
melyikeket,1
zoknimat,3
zoknidat,4
okni,1
nokni,4
zoknid,1
mezitlábbal,3
megfázol,11
mezitlabbal,1
traktorot,3
rosszálkodni,2
mekem,1
lábomát,1
elütötte,1
fánkba,1
anika,3
odatette,2
gót,1
letettél,1
rosszálkodtál,1
idetenni,3
fölhúzni,9
húzni,4
lábbal,1
Zolcsi,7
paplant,4
kihúzni,1
jöttünk,9
csomó,13
elgurul,5
elgurúlt,1
pigi,2
szabd,1
elgurulni,5
eltéped,2
küldöm,4
küldök,1
küldtem,3
küldtél,1
küldjél,2
pisilek,6
pisok,1
orrára,1
eltopta,1
orracskádat,1
orrat,1
ragadva,2
küldd,1
guritsd,2
kicsinak,1
gurítsd,2
Zolihez,1
gurítom,1
belement,8
memjen,1
pingvink,2
pingvinek,6
lovacskától,2
kajom,12
ragadj,2
leszedtem,5
békébe,4
összerontom,1
elrontottad,7
Lili,1
megcsinálta,4
csunyább,3
téptél,1
családodban,1
Kriszti,6
bán,3
odaülök,2
kibújjunk,1
kigombolja,1
tél,3
kigombolod,1
szélt,1
nyitja,4
dolgokat,5
utcan,1
bújjak,1
antó,1
sietem,1
om,2
haddnézzem,1
kajomom,1
nézzel,1
kajomok,2
megcsip,12
terdem,2
terded,2
meggyógyul,6
rádírgumi,2
rágógumi,1
ragd,1
takaritsd,1
megkarmolok,1
megkarmozod,1
leesnek,1
tetöröl,1
vettük,3
futok,2
orrad,1
elgurultem,1
fújjál,6
pingvinünk,1
visszadtam,5
éhesek,3
megesznek,2
megcsíp,6
bekakilna,1
bekakiltál,1
bekakiltak,1
galnak,2
fogai,3
csun,1
taru,27
taró,1
tarók,1
repüló,1
kacsám,1
kacsád,3
taruk,2
csüccsü,3
elvesszünk,2
tojás,20
kifolyik,2
zabtojás,2
fükör,28
függöny,6
fükröt,1
esszük,2
tüllö,1
szöllö,2
bajszát,1
elrepülôk,1
elrepül,3
tüköröt,1
tükörbe,4
törd,6
piszkoa,1
jöh,1
jegyeket,2
váltani,2
jegyet,2
heli,2
opternek,1
duga,6
elvittek,1
Bandi,1
bimbó,5
elviszed,2
búj,6
egérrel,2
egerem,1
megpuszilja,3
puszilta,2
megpuszilta,2
megcsfnáltam,1
haggyál,2
tapukát,1
fujjál,2
fújj,4
fotélok,2
fotel,2
fotelok,3
azokra,2
fözz,1
elfogyott,8
kanallal,1
háziasszony,2
csinald,3
kakáot,1
apukának,1
fükor,1
kislányvvagy,1
megegyy,1
pörög,8
tojást,13
pölyát,1
pólyát,2
pólya,2
polya,1
poly,1
pelenka,11
fújd,18
pelenkától,1
polyát,1
plaa,1
findzsát,2
findzsa,1
szebbet,1
tetek,4
uszták,1
baltát,1
idetedd,2
ideteszek,2
csécse,1
fész,1
megfürdik,6
kiöntöm,1
töltsd,1
fagyik,1
labórban,2
jobban,30
labórba,1
bántom,3
hamis,1
odalénni,1
öket,3
kabátodat,1
felkelnek,1
levegöre,1
legelôre,1
orracskája,1
rágni,2
kezdött,1
lovak,1
Zoltik,1
kelvirág,1
megnézzünk,2
fajó,17
csattannak,1
ezektôl,2
bagolyok,2
térdecskéd,1
térdecske,1
vesszekedünk,1
apucikám,4
apucijön,1
oldalákat,1
elolvasni,1
elolvasom,1
olvasom,2
áhol,1
akinek,4
Krisztinak,1
hívták,5
kisnak,1
Pestre,1
mamáék,1
kutyájákat,1
pérde,1
pérék,1
eltép,2
lapokat,1
tépni,2
erôszakos,2
elvesszük,4
papucsokat,2
apó,4
kijönnek,1
pingvek,2
összemennek,1
összeragadtam,1
bújjunk,10
Zolit,4
tudugni,2
majom,33
nagytata,1
tatát,4
majomok,1
felét,1
kisfiú,53
szádamba,1
katonát,16
kenyerek,1
száraz,12
kosárak,1
tejecskét,6
kiöntöttöm,1
börét,1
probáitál,1
oly,2
fölemelsz,1
silek,1
bepisiltem,2
megpisiltem,1
pisilnek,7
kakilj,1
kakilok,2
izék,1
gvin,4
kukucskálunk,1
gó,16
gvinek,5
gvink,1
meggyógyitok,1
papucsát,3
elbújjuk,1
kari,1
bedobta,1
jatszhatsz,1
bimbók,2
ís,1
fözzünk,4
játékokkal,3
pakkoljunk,1
meggyógyítsuk,2
lenyom,1
megnyom,2
lábamat,2
lábalam,1
szúrd,5
megszúrt,2
megszúrtál,1
lábat,5
megcsíptem,2
figyéld,1
csikó,7
csikók,2
majommal,3
mackónak,5
májó,1
beszélt,2
anyukámmal,1
apukám,4
tarcsázol,1
csapot,10
mosakodom,3
pisilsz,7
nyuszit,18
párnám,3
küldjem,1
bekaptál,1
Balatonba,1
úszni,2
cipôvel,1
egérre,1
nézek,4
terrászon,1
befüzni,1
húztád,1
Evi,1
menjü,2
visszategyük,2
keksz,3
táska,16
táskád,5
kekszet,10
megvesszünk,1
zajas,1
gép,4
eltör,1
bántsuk,3
csípni,1
magad,15
megcsipni,1
csíp,9
megpusz,1
ilta,1
magamat,1
romániaba,3
ómami,1
mami,2
kéret,1
rajd,1
fölfelé,5
letörni,2
fölhúzom,3
kinyissni,7
szal,1
idemegy,3
gi,3
egértôl,2
szünet,1
úgyhogy,13
bemész,3
fölvenni,17
kitörik,1
öm,1
letesszünk,1
lesögörni,1
kellezt,1
fölhuzni,1
ógy,2
párnával,2
lehúzni,4
egéret,3
megpuszil,2
fordítsunk,1
simogassuk,3
rázzunk,1
egért,2
perssze,1
akadalya,1
eldobja,3
kezével,5
elvittem,2
beledobta,1
voltde,1
kinött,1
férjed,1
megijedte,1
négynéni,1
eldobtuk,1
elbújjunk,3
fönie,1
barlangba,5
eldöbe,1
medve,13
megfogni,15
lóval,2
fótel,2
jalta,1
lovata,1
istálló,3
kiül,1
kosárral,1
fölülsz,2
lóva,1
bírok,5
meglök,3
megyök,1
barlangbe,2
erdöbe,1
hegyek,1
patak,5
fürdövízbe,1
voltal,2
tantón,5
lóvat,1
fénnyel,2
fény,2
vérni,2
csimcsum,1
megfogod,2
csumm,2
öldebe,1
vatta,5
igazítani,1
megigazítani,2
becsukod,4
csináltatsz,1
szalag,4
fekszünk,1
párnán,2
hallgatom,2
hallgatni,8
csiaáljak,1
kikapcsolom,9
nézegetni,4
gombbal,2
csereljünk,6
róngy,1
esetleg,12
egészt,2
ujjadat,3
megvág,1
0ki,1
legurult,5
gurult,1
magnóba,2
újat,2
törölközd,2
fölmegyünk,3
odatesszük,3
tanultál,1
ígyál,2
kimosni,2
popázok,1
halak,1
játszáni,1
rosszálkodott,1
ezze,1
megszállok,1
megkoronázik,1
Pista,2
odateszem,4
törölközni,1
agó,1
ottvan,1
esésze,1
bedob,1
karát,1
pehén,3
kérék,1
tehénet,1
kockám,1
arat,1
bemászunk,1
másszatok,1
kéke,1
mosár,3
kepér,3
petét,3
fajót,1
faló,1
folyó,2
megmondani,2
guritó,1
gúritó,2
pancsizzunk,1
midnjárt,1
iszunk,5
felvegyük,1
felhúzni,6
dugdug,1
beferjük,1
fölvesszük,13
Moncsitól,3
pihannek,1
szed,4
szorják,2
pihennek,1
úm,1
tégla,5
téglát,1
retennek,1
beteszik,2
kocsmába,1
elmenni,10
becsukták,2
maradnak,2
bizong,1
leteszlek,1
bacsival,1
karikázni,1
lila,3
kidobott,1
faj,3
szállsz,2
mehettek,1
tatabányára,2
leszállsz,2
tatabányán,1
megford,1
dug,3
ták,2
spáj,1
bôl,1
beletenni,4
idetesszük,4
péntek,2
vanmindjárt,1
led,1
beülöl,1
pirosba,3
másikkal,9
kormány,2
golyát,1
kössünk,1
motorozok,4
dudálok,1
dudálj,1
feljön,1
féltem,3
pisilünk,8
betolni,1
jövünk,2
Marcsival,1
örülni,4
visszamegyek,5
pisilj,4
kifelé,1
autózzunk,2
kiviszem,8
taligámat,3
fölmegyek,3
taligámmal,1
tologatni,1
tolo,1
öregem,1
autózok,4
taligázok,1
autózzál,2
taligázni,1
pimbók,2
pimbó,1
eltenni,4
bacsik,1
csatolni,1
csat,4
csatolják,2
tehérkocsi,2
traktorral,1
autónkat,4
semmibe,3
idefigyelj,1
figyélj,1
összekapcsolják,1
kapcsolják,1
gyárba,2
visszahúzzák,1
szekérbe,1
szekér,6
szekrény,9
bemenjünk,1
ingemet,1
átszunk,1
visszahozza,1
hozzák,2
visszahozták,1
visszahozzák,4
hozták,1
labdázni,5
kimentem,1
reggelinéni,2
eli,1
kocsikázni,3
halacskázni,1
hintázzuk,2
bekapcsol,2
kicsatoltam,1
kicsatoltad,1
hogg,1
különkülön,1
csinós,3
ér,4
maid,1
guritani,3
guritsuk,2
szoritva,2
hintávan,1
bebántok,1
füve,1
repülôtér,1
repülôt,1
uzsonna,2
bapi,3
papi,9
bási,3
eladta,1
szoljátok,1
mutatókát,1
mutatokát,1
kockákkal,3
csücsüccs,1
etis,3
autát,1
visszaadta,2
vita,1
Zólikának,1
adt,1
zölikának,1
szérsz,1
ele,3
eltépjük,1
összetépjük,1
széttépjük,1
eltépek,2
autt,1
mátit,1
vetô,1
vetû,1
szalagot,1
talag,2
dóra,1
töni,1
elténni,1
talagot,2
vettünk,6
talkát,1
Dóiká,1
végyél,1
adóda,1
kérjük,3
lássátok,2
azabad,1
tazi,2
ádikó,3
itte,2
parna,5
szemetek,2
kerese,1
ujj,3
migább,2
migá,1
mida,2
keménye,1
ketto,4
vedek,12
lak,2
csicsiva,2
csicssva,1
berúmoda,1
bedua,1
béroda,1
beroda,1
baboda,21
tocsi,1
babodák,3
babá,2
szerû,1
bó,28
babu,2
dogóni,1
dolgózni,1
kam,2
ozo,2
ozok,2
zö,3
mátyika,1
pír,1
öldek,1
Moncsinál,1
havat,3
avat,1
hava,2
ude,7
barna,14
elhozza,1
bartá,1
wau,3
brrrrrrr,1
durrrr,1
duuuu,1
ójá,1
ója,3
duuu,1
pôr,21
leúde,1
pôrdek,4
pôrde,1
pôrd,2
pôd,1
pôrt,2
pór,1
óta,1
kocsizunk,1
edurút,1
csiez,1
pôre,1
büsz,1
fölmászol,1
ugrás,1
olan,1
boldog,16
óitai,1
bujdosábol,1
í,9
ít,1
töbe,1
pizik,1
pipizik,2
pipiz,3
pipizol,1
pip,31
pipizni,1
elkának,1
bácsiva,1
tükröcs,1
dógózik,1
gyárban,1
postában,1
potába,1
postán,1
bélyeg,2
bélyegezni,1
konyhában,5
bás,2
ecsi,2
kicsiké,1
ideülhetsz,1
meegettél,1
Moncsie,1
elbújtál,4
igyün,1
adó,6
bujd,1
elbuk,1
elnuk,1
móliká,1
terbusz,1
ndá,1
továbbra,1
tod,1
tód,1
csével,2
csé,2
székkel,4
játé,2
üljök,1
átuk,1
odaté,1
fao,1
fölmaszik,1
báká,1
folmászik,1
bégy,1
dó,2
etört,1
eltörte,1
adu,1
audu,2
ázat,1
tüsszentem,1
tütetem,2
roka,3
kómával,1
elteszük,1
alacskát,1
eltetü,1
ok,2
szi,4
devosz,1
elmarat,1
ágyá,1
ebite,1
róká,2
papí,1
óká,1
tómá,1
elvite,1
csá,5
tüsszentél,1
tütentél,1
Monti,1
bújjátok,2
tun,1
letette,1
ujját,6
lenyomta,1
agyikó,2
ágyok,1
ágyikók,2
mazsola,5
disznó,2
acsi,1
ájó,1
odasz,1
ende,1
tente,18
fölmá,2
fába,2
ágylkó,1
alu,6
fölmaszok,1
pára,1
taktork,1
ten,2
totába,1
ene,6
hallottád,1
menjúnk,2
uda,1
néndô,2
abút,1
nédü,1
otog,1
óigai,1
óiga,1
top,17
til,3
bwo,1
kasz,1
töp,1
dodagás,1
kémenyt,1
füsstöl,1
baboz,1
dobo,2
ablakok,2
székek,2
fûrész,2
fûrésszel,1
bálta,4
yátod,1
kalapácsol,1
kalapáncs,1
kalapa,1
lapán,2
szoltál,2
káká,1
foék,1
poék,1
szek,1
tezünk,1
terezünk,1
ek,1
mókuskának,1
elfelejtettem,2
hoo,1
öltözöbe,2
megveszik,1
hózunk,1
lecsüccsülök,5
sírod,1
táskádba,1
megkeresitek,2
megkér,1
spájzba,8
tessek,4
Józsi,4
nezzetek,1
elkeresem,1
spájszba,2
ottvolt,1
begombolok,2
fánál,1
bekapcsolni,12
kapcsolunk,1
visszakapcsolom,2
vigyáztok,1
cumije,2
nézzitek,1
szájába,3
találtál,4
márt,2
játszótér,1
keresek,4
nezzém,1
találj,1
megcsipett,2
náni,1
rozsát,2
keritésen,1
gerenda,2
derenda,1
kerékpárral,1
kocsija,4
autoja,1
fussun,1
k,6
kapocs,2
összetaposni,1
ügye,1
nézegesd,3
szársz,1
betón,7
hegesztü,3
összetapostad,1
álljátok,1
garázsa,2
biciklije,3
Józsikáé,2
viggázz,1
idemenjünk,2
hazajöttünk,2
elutaztunk,1
mosogat,7
ihatsz,1
mosogatom,2
mosogatja,1
lapáto,1
pancsolok,1
kicsavarni,8
csöpp,4
visszateszünk,1
füre,1
kinyiss,2
pancsizol,2
megnyitni,1
elzárta,2
kertet,1
kertész,1
alzárta,1
nyafoggal,1
pancs,1
kicsavart,1
becsavarni,3
ugott,1
leesni,6
bedobom,2
tíz,13
bogáro,1
nézs,1
hitamak,1
megfogtál,2
odadobta,1
odadobtad,2
szaladsz,1
belészortál,1
beledobtad,1
följössz,3
poharadat,1
biciklizel,1
pillanatra,4
mezit,2
kulcsot,3
f,4
sziatok,2
elhervadt,1
julius,1
másodika,1
amivel,7
fúj,17
fákat,2
fák,9
mozognak,2
megesett,1
szúrt,2
lecsüccsülni,1
bátor,4
fíú,1
égy,1
párnára,2
nyaklánc,8
rádtegyek,1
nyakláncot,3
enge,3
begombolom,1
darumádár,1
csipes,1
óraszij,1
kiszedte,2
szagold,2
szagolo,1
csipest,1
csipett,1
nyakláncod,3
miaz,1
almos,2
csomóba,1
fogjál,2
játékok,6
alsznnk,1
lessik,1
visszateszek,6
alszok,14
takarlak,1
lefekszünk,2
talicskám,2
hariskád,1
labdámat,1
magának,7
talicskát,2
bi,29
föláll,3
takarom,1
függö,1
mos,16
Lacié,2
fújik,1
kockád,1
csinalom,1
fölállni,2
ronda,10
kinéz,7
mac,1
mz,1
abogár,1
megmutatni,6
lefeküszünk,3
feküdödök,1
lefölöt,1
Heti,9
fölemellek,1
titeket,4
gyönyürü,1
babacskám,1
megfésülöm,3
megfésülök,1
fésülödni,1
dolgom,1
dolgod,2
papának,6
megfésülködöm,1
babfözelék,2
elfelejtem,1
elfelejted,1
menjel,1
reggelizünk,1
mellette,7
szíj,2
kikap,1
almokat,1
keperet,1
keper,1
orracskádon,1
füleden,1
Hetike,4
csoportba,1
tilos,1
pancsizitunk,1
megnéztél,1
párnákat,1
asztalra,17
dolgoziki,1
hintegessetek,1
hintegetni,2
telefonál,7
lemegyünk,5
hülyeskedsz,2
hülyeskedik,1
hülyeskedjél,1
nézegeti,5
haragus,1
faragó,1
megngzni,1
Bélust,2
pelénkád,2
pelénka,1
csipesz,7
csipeszek,1
kú,1
csipeszemet,3
csipeszeidet,2
csipeszeiteket,1
peszeidet,1
csipeszed,1
ledobta,2
decsis,1
desis,1
tú,2
fülemre,1
afogomra,1
fogomat,1
hentes,5
kik,13
husika,22
Ilo,1
fillért,2
usika,1
uszikát,2
ucikát,2
megveszem,2
pénzed,12
orracskájara,1
uszika,1
megvesznek,1
nyuszikát,5
nyulat,2
fáztok,1
valamid,1
bújjál,1
odatettem,2
gombolni,1
ifjú,1
hem,1
néger,5
babam,2
várost,3
nyaklánca,1
ugor,1
guggolj,1
düdöld,1
düdü,2
megütni,4
farani,1
megnézek,1
eszterlánc,1
eszterlánci,1
cérna,9
elfelejtünk,1
elfáradtunk,1
megcsiptem,1
lácsi,2
csipeszedet,1
csipeszem,1
nadrágat,1
Hetihez,1
stok,1
szervsz,1
fíúval,1
veszekedtek,1
veszeked,1
veszekedjél,1
hallottunk,2
forintomat,1
megvere,1
megverte,1
verekedjünk,1
elütöm,1
fában,2
masi,1
szez,1
csipari,1
éneklik,1
düteköd,1
megfázok,1
Zolival,1
megigérsz,1
pisti,1
ágyban,16
szedek,4
bújjel,1
füzö,1
darumadár,1
jeled,1
tetön,1
ledobják,1
követ,4
forinto,1
fényképezlek,1
lefényképezlek,1
elfényképezni,1
álljuk,1
pokroc,5
bújni,8
Józsikám,1
papucstornyot,1
eny,2
fantasztikus,2
harisnya,4
fölveszek,1
értelmes,1
mondatot,1
lepedöre,5
sírna,2
szégény,1
kirázta,1
zoknit,4
örökké,3
nyafogsz,2
nyafog,1
síró,1
révó,2
fölhúztam,1
fordulsz,1
fölhúztál,1
köszönbm,1
megkapja,2
dalolni,1
lép,4
nektem,1
megborít,1
ancs,1
telefonja,1
megnéz,19
fület,1
kigombolsz,1
kilincs,3
segíteni,7
elmentél,2
táskát,9
tanult,2
beszel,1
legtöbbet,1
légyet,2
homokozzunk,1
többiekem,1
fussunk,3
szednek,1
szedtük,2
elbújtunk,1
bújhely,1
hóztál,1
szaladok,3
épitem,1
föt,1
rekedve,2
odaülni,1
allitsd,1
fölállítani,1
pokrocra,4
arnyékban,1
maradez,1
arnyék,1
gyomrodban,1
csoportnál,2
csoporthoz,3
jöhetsz,2
méssz,1
mozgott,1
vödörhöz,1
megások,1
könyvben,8
iskolába,26
uzsonnában,1
eldölni,1
tanulni,6
mozsát,1
szedés,1
virágszedés,1
helyett,1
magamnak,4
kicsoda,21
bekapcsolunk,1
idebújni,1
állati,1
sziati,2
megugat,2
akicsi,1
simogassunk,2
simogatni,3
tutut,2
eszt,9
aszt,4
Krisztike,21
fön,1
hödzsô,1
töltôtoll,2
öcsikém,17
leetett,1
csili,3
csa,7
opan,3
tönyvön,1
júj,8
matót,1
hop,12
mackója,1
Krisztikének,1
tü,28
hoppáré,2
oppáré,1
öcsike,21
adjam,3
öcsi,21
fan,1
laksz,14
cibaván,1
házsiba,1
kéjem,32
mackók,1
ülnek,16
ülnet,1
mató,1
tiga,5
fonat,3
Krisztikém,2
kejek,1
megcsiolt,1
ete,3
nézzd,1
ezte,1
tejék,1
tetitél,1
gujult,1
eldujult,1
mam,5
töbi,1
többit,11
üsd,1
játsszál,5
vovamt,1
kalét,1
kelék,1
húzzuk,8
locsi,2
néty,2
képen,10
abak,2
vuvuv,1
tesz,6
felmászni,3
kívül,2
keitésen,1
hun,6
áji,1
húúé,1
hopsz,3
mamó,2
felsáll,1
otan,3
vegyelek,3
ellopta,2
menájt,1
lees,1
kinyitotta,3
csappal,1
cöjög,2
bírja,3
szakadt,1
öcsite,1
tolod,3
tututut,1
magába,3
csináni,1
papijt,1
papij,2
kéjsz,3
rajzoltál,4
tutu,3
töröljük,4
mostuk,2
tetét,1
kezetek,1
rajzoltatok,2
kitéptem,1
babáét,2
kezdjél,1
elpakolni,1
játétot,1
sipol,2
töjt,1
tört,3
tetéjem,1
felteszem,2
toda,1
ráetik,1
ketô,2
nyerít,1
íii,3
eltöjte,1
töjti,1
mackóst,2
puj,2
tád,1
éppen,22
íi,1
raktad,4
tol,5
leet,1
óz,1
othun,1
töb,1
niiincs,1
csenek,1
ráütök,1
bevenni,4
bácsiéé,2
füzet,3
füzset,1
jé,8
bácsiééé,1
kimégy,1
tön,1
Jól,8
töltô,1
tussz,1
ö,269
téem,1
írjunk,3
tuda,1
ellop,3
yhüm,2
aaautó,1
csigától,1
elál,1
elült,1
letett,1
gyerekhez,1
húzod,1
Mit,21
öh,36
atat,1
kevék,1
öö,18
et,21
ippol,1
dö,2
öd,2
elkapod,1
tigyi,1
oppan,1
lé,1
fogjam,3
gurítsuk,1
pacika,1
elborult,2
moszt,2
asz,5
mattó,2
otfan,1
ugye,206
reggeliszni,4
rendet,8
összerakod,2
összerakom,2
tesszék,2
ik,1
éné,1
ené,1
kutyusomat,1
adda,33
kutuszomat,1
látol,2
motorozol,1
csücsülök,2
szarokba,1
kopogó,7
niss,2
csészét,1
óvónéni,2
ebédeltek,1
lerakni,1
fogtak,1
kopogok,2
leszedni,5
vász,1
mászikba,1
bász,1
bászikok,1
kötenyet,1
papája,3
helikoptere,1
felszáll,1
helikopterre,1
lábáját,1
levegôbe,4
zzzz,1
luk,5
belátok,1
belátott,1
igazad,8
propellert,1
felbontani,1
szoritani,2
visszatolom,1
akkorát,1
kilóg,1
benyúlok,1
lóg,5
feneke,5
hej,8
felszállt,1
napszemüveg,1
lábuk,2
kiszoritani,2
sajnálom,1
kilát,4
nevem,3
rókanak,1
teszik,1
reggelit,1
bemennek,7
orvosok,1
kiesett,13
helikoptert,2
tál,2
megtaláltam,4
motolt,2
motorozhatok,1
seb,8
megvenni,1
villannyal,1
szaladgáljon,2
szaladgájon,2
hagyót,2
megmaradt,1
mohó,1
gyönyörûen,6
egyénileg,1
sokkal,18
tömegben,1
kedden,1
hajóról,1
Dunán,2
énekeld,12
lemaradt,1
Katikám,1
tüttü,1
kélek,13
korban,1
odagyött,1
eles,1
hehe,3
bababot,1
forditsa,1
odahozta,1
visszateszzük,1
vi,10
rólad,3
rólam,2
elfáradt,2
belerakunk,1
valamilyen,6
beleteszük,2
padon,1
akkol,15
próbálom,1
megpróbálom,3
almás,1
pizsama,3
gyereke,3
azél,2
odajött,1
fölemelni,4
lehozni,1
odaadsz,1
futott,4
kinyomom,1
tetejit,1
könyvecskét,3
könyvecske,1
kitolom,4
segithetsz,1
köpenyt,1
akalok,1
láttál,20
vitorlást,1
virágosat,1
ész,2
teszün,1
kelem,1
hozzak,16
hintának,1
hintálozok,1
kutyával,5
feltéve,1
csacsika,1
csacsikát,2
kapaszkodjál,2
kapaszkodok,2
frizurát,2
fésût,1
melt,6
ráült,7
meghintáztattam,2
Fadiba,5
Fradiba,1
sportpálya,1
Fradi,1
betût,6
kimondani,2
busszal,7
hányas,4
ötvenötössel,1
ssel,1
Vörösvári,6
hányadik,1
emeleten,4
nyolcadik,6
megmondta,2
géten,1
dédivel,1
papával,3
mindenkivel,3
nagypapával,2
lakásotok,1
magason,4
szobátok,1
dadinak,1
szobád,1
szoruld,1
haromszázezerbe,1
került,4
lakás,1
szoba,15
vették,1
öröklakás,1
fürdôszoba,1
kadom,1
0kádam,1
kádad,2
zuhanyozóm,1
kád,9
mélt,2
épitettek,2
kádat,3
pech,1
kádam,1
fürdeni,26
málnát,4
iszol,13
vajas,1
fôzeléket,1
kolbászt,3
virslit,2
mustárt,3
csípôs,3
csipôs,1
tormát,1
szilva,2
szilvát,1
sehova,1
aludnék,1
ráfeküdtél,1
csacsira,1
frizuráját,1
összeborzoltad,1
fésûvel,1
csacsinak,36
lovagolni,1
frizura,1
föemelni,1
viszont,6
látásra,1
teherautóban,1
forditotta,2
forditsam,1
fordit,1
halacsakát,1
forditani,2
forditnak,1
becsukhatod,2
duli,1
budis,1
gumi,13
