row_number	subject_code	subject_age	subject_sex	stem	1st_option	2nd_option	option_chosen	nak_rating	nek_rating	nak_advantage	AGREE(back,nonlocal)	AGREE(nonhigh_front,local)	AGREE(low_front,local)	AGREE(double_front,local)	USE_FRONT/bilabial__	USE_FRONT/[+cor,+son]__	USE_FRONT/sibilant__	USE_FRONT/CC__	USE_BACK/[C0i:C0]__
2554	222	59	female	amink	aminknak	aminknek	nek	2	6	-4	1	0	0	0	0	0	0	1	0
2555	222	59	female	tórmomím	tórmomímnek	tórmomímnak	nek	2	6	-4	1	0	0	0	1	0	0	0	0
2556	222	59	female	amerm	amermnek	amermnak	nek	2	6	-4	1	1	1	0	1	0	0	1	0
2557	224	23	female	semb	sembnek	sembnak	nek	1	7	-6	0	1	1	0	1	0	0	1	0
2558	224	23	female	sénny	sénnynek	sénnynak	nek	1	7	-6	0	1	0	0	0	1	0	1	0
2559	224	23	female	ént	éntnak	éntnek	nek	2	6	-4	0	1	0	0	0	0	0	1	0
2560	224	23	female	tém	témnak	témnek	nek	2	6	-4	0	1	0	0	1	0	0	0	0
2561	224	23	female	gyet	gyetnek	gyetnak	nek	1	7	-6	0	1	1	0	0	0	0	0	0
2562	224	23	female	ferc	fercnek	fercnak	nek	1	7	-6	0	1	1	0	0	0	1	1	0
2563	224	23	female	gyákélen	gyákélennak	gyákélennek	nek	3	4	-1	1	1	1	1	0	1	0	0	0
2564	224	23	female	piz	piznak	piznek	nek	2	6	-4	0	0	0	0	0	0	1	0	0
2565	224	23	female	rókkájzes	rókkájzesnek	rókkájzesnak	nek	2	6	-4	1	1	1	0	0	0	1	0	0
2566	224	23	female	nény	nénynak	nénynek	nek	2	6	-4	0	1	0	0	0	1	0	0	0
2567	224	23	female	flém	flémnak	flémnek	nek	1	7	-6	0	1	0	0	1	0	0	0	0
2568	224	23	female	kolyámdekk	kolyámdekknek	kolyámdekknak	nek	3	4	-1	1	1	1	0	0	0	0	1	0
2569	224	23	female	feg	fegnek	fegnak	nek	1	7	-6	0	1	1	0	0	0	0	0	0
2571	225	38	female	arzi	arzinek	arzinak	nak	6	3	3	1	0	0	0	0	0	0	0	0
2572	225	38	female	mánendep	mánendepnak	mánendepnek	nek	6	7	-1	1	1	1	1	1	0	0	0	0
2573	225	38	female	riny	rinynak	rinynek	nek	1	6	-5	0	0	0	0	0	1	0	0	0
2574	225	38	female	ászneb	ásznebnak	ásznebnek	nek	2	6	-4	1	1	1	0	1	0	0	0	0
2575	225	38	female	szálgutet	szálgutetnek	szálgutetnak	nek	2	6	-4	1	1	1	0	0	0	0	0	0
2576	225	38	female	fájlés	fájlésnak	fájlésnek	nak	6	2	4	1	1	0	0	0	0	1	0	0
2577	225	38	female	mebb	mebbnek	mebbnak	nek	1	6	-5	0	1	1	0	1	0	0	1	0
2578	225	38	female	szels	szelsnek	szelsnak	nek	2	6	-4	0	1	1	0	0	0	1	1	0
2579	225	38	female	nyitt	nyittnak	nyittnek	nek	1	6	-5	0	0	0	0	0	0	0	1	0
2580	225	38	female	szumarmérny	szumarmérnynek	szumarmérnynak	nak	5	4	1	1	1	0	0	0	1	0	1	0
2581	225	38	female	rungáslelt	rungásleltnak	rungásleltnek	nek	1	2	-1	1	1	1	0	0	0	0	1	0
2582	225	38	female	dónzévés	dónzévésnak	dónzévésnek	nek	2	6	-4	1	1	0	1	0	0	1	0	0
2583	225	38	female	men	mennek	mennak	nek	3	4	-1	0	1	1	0	0	1	0	0	0
2586	227	34	female	táskeg	táskegnek	táskegnak	nek	2	6	-4	1	1	1	0	0	0	0	0	0
2587	227	34	female	ádvegyéck	ádvegyécknak	ádvegyécknek	nek	1	6	-5	1	1	0	1	0	0	0	1	0
2588	227	34	female	terty	tertynak	tertynek	nek	1	7	-6	0	1	1	0	0	0	0	1	0
2589	227	34	female	patins	patinsnak	patinsnek	nak	6	3	3	1	0	0	0	0	0	1	1	0
2590	227	34	female	tíll	tíllnak	tíllnek	nek	1	7	-6	0	0	0	0	0	1	0	1	1
2591	227	34	female	fángég	fángégnak	fángégnek	nek	2	6	-4	1	1	0	0	0	0	0	0	0
2592	227	34	female	més	mésnek	mésnak	nek	2	7	-5	0	1	0	0	0	0	1	0	0
2593	227	34	female	oegelm	oegelmnak	oegelmnek	nek	1	7	-6	1	1	1	1	1	0	0	1	0
2594	227	34	female	sollortém	sollortémnak	sollortémnek	nek	2	5	-3	1	1	0	0	1	0	0	0	0
2595	227	34	female	áztelter	áztelternak	áztelternek	nek	1	7	-6	1	1	1	1	0	1	0	0	0
2596	227	34	female	fódel	fódelnek	fódelnak	nek	1	7	-6	1	1	1	0	0	1	0	0	0
2597	227	34	female	szanderses	szandersesnek	szandersesnak	nek	2	7	-5	1	1	1	1	0	0	1	0	0
2598	227	34	female	mazetem	mazetemnak	mazetemnek	nek	2	7	-5	1	1	1	1	1	0	0	0	0
2617	230	20	female	ostosztéz	ostosztéznek	ostosztéznak	nek	4	7	-3	1	1	0	0	0	0	1	0	0
2618	230	20	female	blágentill	blágentillnek	blágentillnak	nek	1	7	-6	1	0	0	1	0	1	0	1	0
2619	230	20	female	tákenk	tákenknak	tákenknek	nek	1	7	-6	1	1	1	0	0	0	0	1	0
2620	230	20	female	tardadik	tardadiknek	tardadiknak	nak	7	1	6	1	0	0	0	0	0	0	0	0
2621	230	20	female	ósésszer	ósésszernak	ósésszernek	nek	1	7	-6	1	1	1	1	0	1	0	0	0
2622	230	20	female	szoromim	szoromimnak	szoromimnek	nak	7	1	6	1	0	0	0	1	0	0	0	0
2623	230	20	female	jémb	jémbnek	jémbnak	nek	1	7	-6	0	1	0	0	1	0	0	1	0
2624	230	20	female	fáártikt	fáártiktnak	fáártiktnek	nek	1	7	-6	1	0	0	0	0	0	0	1	0
2625	230	20	female	lozécc	lozéccnak	lozéccnek	nek	1	7	-6	1	1	0	0	0	0	1	1	0
2626	230	20	female	satkém	satkémnek	satkémnak	nek	1	7	-6	1	1	0	0	1	0	0	0	0
2627	230	20	female	kez	keznak	keznek	nek	3	7	-4	0	1	1	0	0	0	1	0	0
2628	230	20	female	gyábisztér	gyábisztérnak	gyábisztérnek	nek	1	7	-6	1	1	0	1	0	1	0	0	0
2629	230	20	female	vályaszi	vályaszinak	vályaszinek	nak	7	1	6	1	0	0	0	0	0	0	0	0
2643	232	25	female	troggeteny	troggetenynak	troggetenynek	nek	1	6	-5	1	1	1	1	0	1	0	0	0
2644	232	25	female	mazlamers	mazlamersnak	mazlamersnek	nek	1	4	-3	1	1	1	0	0	0	1	1	0
2645	232	25	female	grárakes	grárakesnek	grárakesnak	nek	2	6	-4	1	1	1	0	0	0	1	0	0
2646	232	25	female	kajerty	kajertynak	kajertynek	nek	1	4	-3	1	1	1	0	0	0	0	1	0
2647	232	25	female	tontrúrcep	tontrúrcepnek	tontrúrcepnak	nek	1	6	-5	1	1	1	0	1	0	0	0	0
2648	232	25	female	okfig	okfignak	okfignek	nak	5	2	3	1	0	0	0	0	0	0	0	0
2649	232	25	female	gyiv	gyivnak	gyivnek	nek	1	7	-6	0	0	0	0	0	0	0	0	0
2650	232	25	female	kunálmem	kunálmemnak	kunálmemnek	nek	2	5	-3	1	1	1	0	1	0	0	0	0
2652	232	25	female	cses	csesnek	csesnak	nek	2	7	-5	0	1	1	0	0	0	1	0	0
2653	232	25	female	állnápzeny	állnápzenynak	állnápzenynek	nek	1	6	-5	1	1	1	0	0	1	0	0	0
2654	232	25	female	ángzakvelm	ángzakvelmnek	ángzakvelmnak	nek	1	6	-5	1	1	1	0	1	0	0	1	0
2655	232	25	female	trumondíszk	trumondíszknek	trumondíszknak	nek	1	7	-6	1	0	0	0	0	0	0	1	0
2656	232	25	female	dállókénny	dállókénnynak	dállókénnynek	nek	1	7	-6	1	1	0	0	0	1	0	1	0
2670	234	20	female	ólcél	ólcélnek	ólcélnak	nak	6	5	1	1	1	0	0	0	1	0	0	0
2671	234	20	female	kásotes	kásotesnak	kásotesnek	nek	4	6	-2	1	1	1	0	0	0	1	0	0
2672	234	20	female	tuvíll	tuvíllnek	tuvíllnak	nek	4	7	-3	1	0	0	0	0	1	0	1	0
2673	234	20	female	zét	zétnek	zétnak	nek	1	7	-6	0	1	0	0	0	0	0	0	0
2674	234	20	female	lórind	lórindnek	lórindnak	nek	4	7	-3	1	0	0	0	0	0	0	1	0
2675	234	20	female	dálikibb	dálikibbnak	dálikibbnek	nek	3	7	-4	1	0	0	1	1	0	0	1	0
2676	234	20	female	ett	ettnek	ettnak	nek	1	7	-6	0	1	1	0	0	0	0	1	0
2677	234	20	female	bálseg	bálsegnak	bálsegnek	nek	3	7	-4	1	1	1	0	0	0	0	0	0
2678	234	20	female	rapsins	rapsinsnak	rapsinsnek	nak	7	4	3	1	0	0	0	0	0	1	1	0
2679	234	20	female	oger	ogernek	ogernak	nek	6	7	-1	1	1	1	0	0	1	0	0	0
2680	234	20	female	farlem	farlemnak	farlemnek	nek	6	7	-1	1	1	1	0	1	0	0	0	0
2681	234	20	female	dím	dímnak	dímnek	nek	3	7	-4	0	0	0	0	1	0	0	0	1
2682	234	20	female	aís	aísnek	aísnak	nak	7	5	2	1	0	0	0	0	0	1	0	0
2726	238	18	male	vuléleny	vulélenynek	vulélenynak	nek	1	7	-6	1	1	1	1	0	1	0	0	0
2727	238	18	male	zaggyúím	zaggyúímnek	zaggyúímnak	nek	1	7	-6	1	0	0	0	1	0	0	0	0
2728	238	18	male	hél	hélnek	hélnak	nek	1	7	-6	0	1	0	0	0	1	0	0	0
2729	238	18	male	lányett	lányettnak	lányettnek	nek	1	7	-6	1	1	1	0	0	0	0	1	0
2730	238	18	male	kápeh	kápehnek	kápehnak	nek	1	7	-6	1	1	1	0	0	0	0	0	0
2732	238	18	male	rárlollgi	rárlollginek	rárlollginak	nak	7	1	6	1	0	0	0	0	0	0	0	0
2733	238	18	male	koltens	koltensnak	koltensnek	nek	1	7	-6	1	1	1	0	0	0	1	1	0
2734	238	18	male	terr	terrnek	terrnak	nek	1	7	-6	0	1	1	0	0	1	0	1	0
2735	238	18	male	lolterces	loltercesnak	loltercesnek	nek	1	7	-6	1	1	1	1	0	0	1	0	0
2736	238	18	male	kartázszip	kartázszipnek	kartázszipnak	nek	1	7	-6	1	0	0	0	1	0	0	0	0
2737	238	18	male	osdalis	osdalisnek	osdalisnak	nek	1	7	-6	1	0	0	0	0	0	1	0	0
2738	238	18	male	ortebb	ortebbnak	ortebbnek	nek	1	7	-6	1	1	1	0	1	0	0	1	0
2739	238	18	male	bobrilt	bobriltnak	bobriltnek	nek	1	7	-6	1	0	0	0	0	0	0	1	0
2740	240	37	female	varé	varének	varénak	nak	6	2	4	1	1	0	0	0	0	0	0	0
2741	240	37	female	korukem	korukemnak	korukemnek	nek	1	6	-5	1	1	1	0	1	0	0	0	0
2743	240	37	female	prís	prísnak	prísnek	nek	1	7	-6	0	0	0	0	0	0	1	0	1
2744	240	37	female	aér	aérnak	aérnek	nak	7	2	5	1	1	0	0	0	1	0	0	0
2745	240	37	female	hihn	hihnnak	hihnnek	nek	1	7	-6	0	0	0	0	0	1	0	1	0
2746	240	37	female	avelkés	avelkésnak	avelkésnek	nek	2	6	-4	1	1	0	1	0	0	1	0	0
2747	240	37	female	ké	kénak	kének	nek	1	7	-6	0	1	0	0	0	0	0	0	0
2748	240	37	female	utrarlent	utrarlentnak	utrarlentnek	nek	1	7	-6	1	1	1	0	0	0	0	1	0
2749	240	37	female	beksz	beksznak	beksznek	nek	1	7	-6	0	1	1	0	0	0	1	1	0
2750	240	37	female	mókil	mókilnek	mókilnak	nak	5	3	2	1	0	0	0	0	1	0	0	0
2751	240	37	female	diszt	disztnek	disztnak	nek	1	7	-6	0	0	0	0	0	0	0	1	0
2752	240	37	female	roszteremb	roszterembnek	roszterembnak	nek	2	7	-5	1	1	1	1	1	0	0	1	0
2754	240	37	female	szassep	szassepnak	szassepnek	nek	2	7	-5	1	1	1	0	1	0	0	0	0
2755	241	52	female	ollegy	ollegynak	ollegynek	nek	1	7	-6	1	1	1	0	0	0	0	0	0
2756	241	52	female	pátletém	pátletémnek	pátletémnak	nek	2	6	-4	1	1	0	1	1	0	0	0	0
2757	241	52	female	jovirirn	jovirirnnek	jovirirnnak	nek	1	7	-6	1	0	0	1	0	1	0	1	0
2758	241	52	female	áksírm	áksírmnek	áksírmnak	nek	1	7	-6	1	0	0	0	1	0	0	1	0
2759	241	52	female	hades	hadesnek	hadesnak	nek	1	7	-6	1	1	1	0	0	0	1	0	0
2761	241	52	female	razmollis	razmollisnek	razmollisnak	nek	3	5	-2	1	0	0	0	0	0	1	0	0
2762	241	52	female	usanden	usandennek	usandennak	nek	1	7	-6	1	1	1	0	0	1	0	0	0
2763	241	52	female	agíndelc	agíndelcnek	agíndelcnak	nek	1	7	-6	1	1	1	1	0	0	1	1	0
2764	241	52	female	elt	eltnak	eltnek	nek	1	7	-6	0	1	1	0	0	0	0	1	0
2765	241	52	female	vászerém	vászerémnek	vászerémnak	nek	1	7	-6	1	1	0	1	1	0	0	0	0
2766	241	52	female	jáziny	jázinynek	jázinynak	nek	4	4	0	1	0	0	0	0	1	0	0	0
2767	241	52	female	csétt	cséttnek	cséttnak	nek	1	7	-6	0	1	0	0	0	0	0	1	0
2768	241	52	female	tómiged	tómigednek	tómigednak	nek	1	7	-6	1	1	1	1	0	0	0	0	0
2798	247	41	male	kuses	kusesnak	kusesnek	nak	7	1	6	1	1	1	0	0	0	1	0	0
2799	247	41	male	szerf	szerfnak	szerfnek	nek	2	7	-5	0	1	1	0	0	0	0	1	0
2800	248	51	female	furnell	furnellnek	furnellnak	nak	6	4	2	1	1	1	0	0	1	0	1	0
2801	248	51	female	ántapres	ántapresnak	ántapresnek	nek	2	7	-5	1	1	1	0	0	0	1	0	0
2802	248	51	female	ufolem	ufolemnak	ufolemnek	nek	4	7	-3	1	1	1	0	1	0	0	0	0
2804	248	51	female	lodem	lodemnak	lodemnek	nek	4	7	-3	1	1	1	0	1	0	0	0	0
2805	248	51	female	jómogyény	jómogyénynek	jómogyénynak	nek	4	6	-2	1	1	0	0	0	1	0	0	0
2806	248	51	female	fudátyért	fudátyértnak	fudátyértnek	nek	2	6	-4	1	1	0	0	0	0	0	1	0
2807	247	41	male	áté	áténak	átének	nak	7	1	6	1	1	0	0	0	0	0	0	0
2808	247	41	male	arzelt	arzeltnek	arzeltnak	nek	1	7	-6	1	1	1	0	0	0	0	1	0
2809	247	41	male	fes	fesnek	fesnak	nek	1	7	-6	0	1	1	0	0	0	1	0	0
2810	247	41	male	záze	zázének	zázénak	nak	7	1	6	1	1	1	0	0	0	0	0	0
2811	248	51	female	tórzongett	tórzongettnek	tórzongettnak	nek	2	6	-4	1	1	1	0	0	0	0	1	0
2812	248	51	female	csatendény	csatendénynek	csatendénynak	nek	2	6	-4	1	1	0	1	0	1	0	0	0
2813	247	41	male	arelyerr	arelyerrnek	arelyerrnak	nek	1	7	-6	1	1	1	1	0	1	0	1	0
2814	248	51	female	sátégicc	sátégiccnak	sátégiccnek	nek	2	6	-4	1	0	0	1	0	0	1	1	0
2815	247	41	male	szambír	szambírnak	szambírnek	nak	4	4	0	1	0	0	0	0	1	0	0	0
2816	248	51	female	ig	ignek	ignak	nek	1	7	-6	0	0	0	0	0	0	0	0	0
2817	248	51	female	gokénb	gokénbnek	gokénbnak	nek	4	6	-2	1	1	0	0	1	0	0	1	0
2818	247	41	male	molsegmebb	molsegmebbnek	molsegmebbnak	nek	1	7	-6	1	1	1	1	1	0	0	1	0
2819	248	51	female	pagze	pagzének	pagzénak	nak	6	4	2	1	1	1	0	0	0	0	0	0
2820	247	41	male	bonsem	bonsemnek	bonsemnak	nek	4	4	0	1	1	1	0	1	0	0	0	0
2821	247	41	male	satítéb	satítébnek	satítébnak	nek	1	7	-6	1	1	0	1	1	0	0	0	0
2822	248	51	female	més	mésnak	mésnek	nek	2	6	-4	0	1	0	0	0	0	1	0	0
2823	247	41	male	fenc	fencnek	fencnak	nek	1	7	-6	0	1	1	0	0	0	1	1	0
2824	247	41	male	molsen	molsennek	molsennak	nek	1	7	-6	1	1	1	0	0	1	0	0	0
2825	250	53	male	mekk	mekknak	mekknek	nek	1	7	-6	0	1	1	0	0	0	0	1	0
2827	250	53	male	jeny	jenynek	jenynak	nek	1	7	-6	0	1	1	0	0	1	0	0	0
2829	250	53	male	basztersés	basztersésnak	basztersésnek	nek	1	7	-6	1	1	0	1	0	0	1	0	0
2831	250	53	male	szuptíg	szuptígnak	szuptígnek	nek	1	7	-6	1	0	0	0	0	0	0	0	0
2834	250	53	male	toirn	toirnnek	toirnnak	nek	2	6	-4	1	0	0	0	0	1	0	1	0
2836	250	53	male	kravússzem	kravússzemnek	kravússzemnak	nek	1	7	-6	1	1	1	0	1	0	0	0	0
2841	250	53	male	komem	komemnek	komemnak	nek	1	7	-6	1	1	1	0	1	0	0	0	0
2843	250	53	male	bátes	bátesnek	bátesnak	nek	1	7	-6	1	1	1	0	0	0	1	0	0
2847	250	53	male	futinc	futincnak	futincnek	nek	4	5	-1	1	0	0	0	0	0	1	1	0
2850	250	53	male	ojimm	ojimmnek	ojimmnak	nek	4	5	-1	1	0	0	0	1	0	0	1	0
2851	250	53	male	seny	senynak	senynek	nek	1	7	-6	0	1	1	0	0	1	0	0	0
2852	250	53	male	ukek	ukeknak	ukeknek	nek	1	7	-6	1	1	1	0	0	0	0	0	0
2853	250	53	male	szadsirt	szadsirtnak	szadsirtnek	nak	6	2	4	1	0	0	0	0	0	0	1	0
2867	253	70	female	málosztirc	málosztircnek	málosztircnak	nek	1	7	-6	1	0	0	0	0	0	1	1	0
2868	253	70	female	bócsíg	bócsígnak	bócsígnek	nak	7	1	6	1	0	0	0	0	0	0	0	0
2869	253	70	female	kémp	kémpnak	kémpnek	nek	1	7	-6	0	1	0	0	1	0	0	1	0
2870	253	70	female	mórmes	mórmesnak	mórmesnek	nek	1	7	-6	1	1	1	0	0	0	1	0	0
2872	253	70	female	fopriny	foprinynek	foprinynak	nek	1	7	-6	1	0	0	0	0	1	0	0	0
2874	253	70	female	ze	zének	zénak	nek	1	7	-6	0	1	1	0	0	0	0	0	0
2875	253	70	female	tules	tulesnak	tulesnek	nek	1	7	-6	1	1	1	0	0	0	1	0	0
2876	253	70	female	rarmircerd	rarmircerdnek	rarmircerdnak	nek	1	7	-6	1	1	1	1	0	0	0	1	0
2877	253	70	female	ém	émnek	émnak	nek	1	7	-6	0	1	0	0	1	0	0	0	0
2878	253	70	female	tagyfem	tagyfemnak	tagyfemnek	nek	1	7	-6	1	1	1	0	1	0	0	0	0
2881	253	70	female	nélt	néltnek	néltnak	nek	1	7	-6	0	1	0	0	0	0	0	1	0
2883	253	70	female	géll	géllnak	géllnek	nek	1	7	-6	0	1	0	0	0	1	0	1	0
2884	253	70	female	taen	taennek	taennak	nek	1	7	-6	1	1	1	0	0	1	0	0	0
2898	256	45	male	gyék	gyéknek	gyéknak	nek	1	7	-6	0	1	0	0	0	0	0	0	0
2899	256	45	male	pózslés	pózslésnek	pózslésnak	nek	1	7	-6	1	1	0	0	0	0	1	0	0
2900	256	45	male	stogéjem	stogéjemnek	stogéjemnak	nak	6	2	4	1	1	1	1	1	0	0	0	0
2901	256	45	male	vúrvaibb	vúrvaibbnak	vúrvaibbnek	nak	7	1	6	1	0	0	0	1	0	0	1	0
2902	256	45	male	girs	girsnek	girsnak	nek	2	5	-3	0	0	0	0	0	0	1	1	0
2903	256	45	male	csolaktíll	csolaktíllnak	csolaktíllnek	nek	3	6	-3	1	0	0	0	0	1	0	1	0
2904	256	45	male	mageny	magenynek	magenynak	nak	7	3	4	1	1	1	0	0	1	0	0	0
2905	256	45	male	ronsim	ronsimnek	ronsimnak	nak	7	3	4	1	0	0	0	1	0	0	0	0
2906	256	45	male	kulény	kulénynak	kulénynek	nek	4	7	-3	1	1	0	0	0	1	0	0	0
2907	256	45	male	csasagrelt	csasagreltnek	csasagreltnak	nak	6	3	3	1	1	1	0	0	0	0	1	0
2908	256	45	male	vákség	vákségnak	vákségnek	nak	7	4	3	1	1	0	0	0	0	0	0	0
2909	256	45	male	gratiz	gratiznek	gratiznak	nak	7	4	3	1	0	0	0	0	0	1	0	0
2910	256	45	male	víszt	vísztnak	vísztnek	nek	3	6	-3	0	0	0	0	0	0	0	1	1
2940	263	19	female	zácsazkell	zácsazkellnek	zácsazkellnak	nek	2	6	-4	1	1	1	0	0	1	0	1	0
2941	263	19	female	mazuzem	mazuzemnek	mazuzemnak	nek	2	6	-4	1	1	1	0	1	0	0	0	0
2942	263	19	female	bávéksz	bávéksznek	bávéksznak	nek	2	6	-4	1	1	0	0	0	0	1	1	0
2943	263	19	female	ácert	ácertnek	ácertnak	nek	2	6	-4	1	1	1	0	0	0	0	1	0
2944	263	19	female	gel	gelnek	gelnak	nek	2	6	-4	0	1	1	0	0	1	0	0	0
2945	263	19	female	kalég	kalégnak	kalégnek	nek	2	6	-4	1	1	0	0	0	0	0	0	0
2946	263	19	female	javábelt	javábeltnek	javábeltnak	nek	2	6	-4	1	1	1	0	0	0	0	1	0
2947	263	19	female	ásszir	ásszirnek	ásszirnak	nak	6	2	4	1	0	0	0	0	1	0	0	0
2948	263	19	female	vossebb	vossebbnek	vossebbnak	nek	2	6	-4	1	1	1	0	1	0	0	1	0
2949	263	19	female	szóloem	szóloemnak	szóloemnek	nek	2	6	-4	1	1	1	0	1	0	0	0	0
2950	263	19	female	szek	szeknek	szeknak	nek	2	6	-4	0	1	1	0	0	0	0	0	0
2951	263	19	female	tes	tesnek	tesnak	nek	2	6	-4	0	1	1	0	0	0	1	0	0
2952	263	19	female	ábilisz	ábilisznek	ábilisznak	nek	2	6	-4	1	0	0	1	0	0	1	0	0
2966	265	44	female	hánénd	hánéndnek	hánéndnak	nek	4	5	-1	1	1	0	0	0	0	0	1	0
2967	265	44	female	csírn	csírnnek	csírnnak	nek	1	7	-6	0	0	0	0	0	1	0	1	1
2968	265	44	female	hém	hémnak	hémnek	nek	1	7	-6	0	1	0	0	1	0	0	0	0
2969	265	44	female	mónerest	mónerestnak	mónerestnek	nek	1	7	-6	1	1	1	1	0	0	0	1	0
2970	265	44	female	tagén	tagénnak	tagénnek	nak	6	3	3	1	1	0	0	0	1	0	0	0
2971	265	44	female	soseg	sosegnak	sosegnek	nek	2	6	-4	1	1	1	0	0	0	0	0	0
2974	265	44	female	fahális	fahálisnak	fahálisnek	nak	6	2	4	1	0	0	0	0	0	1	0	0
2975	265	44	female	voganyimb	voganyimbnek	voganyimbnak	nak	6	2	4	1	0	0	0	1	0	0	1	0
2976	265	44	female	riny	rinynek	rinynak	nek	2	6	-4	0	0	0	0	0	1	0	0	0
2977	265	44	female	ámténcs	ámténcsnek	ámténcsnak	nek	2	6	-4	1	1	0	0	0	0	1	1	0
2978	265	44	female	áluzés	áluzésnak	áluzésnek	nak	7	1	6	1	1	0	0	0	0	1	0	0
2979	265	44	female	tanláe	tanláének	tanláénak	nek	2	6	-4	1	1	1	0	0	0	0	0	0
2980	265	44	female	ep	epnak	epnek	nek	2	6	-4	0	1	1	0	1	0	0	0	0
3050	271	38	female	piln	pilnnak	pilnnek	nek	1	7	-6	0	0	0	0	0	1	0	1	0
3051	271	38	female	tadátvért	tadátvértnek	tadátvértnak	nek	1	7	-6	1	1	0	0	0	0	0	1	0
3052	271	38	female	torkóhes	torkóhesnek	torkóhesnak	nek	1	7	-6	1	1	1	0	0	0	1	0	0
3053	271	38	female	szóném	szónémnek	szónémnak	nak	4	4	0	1	1	0	0	1	0	0	0	0
3054	271	38	female	túgenc	túgencnek	túgencnak	nak	4	4	0	1	1	1	0	0	0	1	1	0
3055	271	38	female	ig	ignak	ignek	nek	4	4	0	0	0	0	0	0	0	0	0	0
3056	271	38	female	nídt	nídtnak	nídtnek	nek	1	7	-6	0	0	0	0	0	0	0	1	1
3057	271	38	female	mámer	mámernak	mámernek	nak	7	2	5	1	1	1	0	0	1	0	0	0
3058	271	38	female	csoksemes	csoksemesnek	csoksemesnak	nek	1	7	-6	1	1	1	1	0	0	1	0	0
3059	271	38	female	vem	vemnak	vemnek	nek	1	7	-6	0	1	1	0	1	0	0	0	0
3060	271	38	female	latorin	latorinnek	latorinnak	nak	7	1	6	1	0	0	0	0	1	0	0	0
3061	271	38	female	eg	egnek	egnak	nek	1	7	-6	0	1	1	0	0	0	0	0	0
3062	271	38	female	hibb	hibbnak	hibbnek	nek	1	7	-6	0	0	0	0	1	0	0	1	0
3079	274	20	female	kódedest	kódedestnek	kódedestnak	nek	3	7	-4	1	1	1	1	0	0	0	1	0
3080	274	20	female	nyatiinny	nyatiinnynak	nyatiinnynek	nak	6	3	3	1	0	0	1	0	1	0	1	0
3081	274	20	female	lém	lémnak	lémnek	nek	3	6	-3	0	1	0	0	1	0	0	0	0
3082	274	20	female	komim	komimnak	komimnek	nak	7	4	3	1	0	0	0	1	0	0	0	0
3083	274	20	female	szárdóncse	szárdóncsének	szárdóncsénak	nek	3	7	-4	1	1	1	0	0	0	0	0	0
3084	274	20	female	áges	ágesnek	ágesnak	nek	4	7	-3	1	1	1	0	0	0	1	0	0
3085	274	20	female	jér	jérnek	jérnak	nek	4	7	-3	0	1	0	0	0	1	0	0	0
3087	274	20	female	ronytebb	ronytebbnek	ronytebbnak	nek	3	7	-4	1	1	1	0	1	0	0	1	0
3089	274	20	female	pótáves	pótávesnak	pótávesnek	nek	3	7	-4	1	1	1	0	0	0	1	0	0
3090	274	20	female	darmett	darmettnak	darmettnek	nek	3	5	-2	1	1	1	0	0	0	0	1	0
3093	274	20	female	arjázi	arjázinek	arjázinak	nek	4	7	-3	1	0	0	0	0	0	0	0	0
3094	274	20	female	rávény	rávénynek	rávénynak	nek	3	7	-4	1	1	0	0	0	1	0	0	0
3095	274	20	female	marsenc	marsencnek	marsencnak	nek	5	7	-2	1	1	1	0	0	0	1	1	0
3155	281	38	female	drákell	drákellnak	drákellnek	nek	3	7	-4	1	1	1	0	0	1	0	1	0
3156	281	38	female	gyert	gyertnak	gyertnek	nek	1	7	-6	0	1	1	0	0	0	0	1	0
3157	281	38	female	hanareny	hanarenynak	hanarenynek	nek	3	6	-3	1	1	1	0	0	1	0	0	0
3158	281	38	female	vánem	vánemnak	vánemnek	nek	1	7	-6	1	1	1	0	1	0	0	0	0
3159	281	38	female	urtink	urtinknak	urtinknek	nak	6	4	2	1	0	0	0	0	0	0	1	0
3160	281	38	female	ápis	ápisnek	ápisnak	nak	5	4	1	1	0	0	0	0	0	1	0	0
3162	281	38	female	neks	neksnak	neksnek	nek	1	7	-6	0	1	1	0	0	0	1	1	0
3164	281	38	female	ges	gesnak	gesnek	nek	1	7	-6	0	1	1	0	0	0	1	0	0
3167	281	38	female	káhém	káhémnek	káhémnak	nek	4	4	0	1	1	0	0	1	0	0	0	0
3169	281	38	female	jéj	jéjnek	jéjnak	nek	1	7	-6	0	1	0	0	0	0	0	0	0
3170	281	38	female	lalkonkér	lalkonkérnak	lalkonkérnek	nek	5	6	-1	1	1	0	0	0	1	0	0	0
3172	281	38	female	ket	ketnak	ketnek	nek	1	7	-6	0	1	1	0	0	0	0	0	0
3173	281	38	female	semb	sembnak	sembnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
3207	285	26	female	vonyepjis	vonyepjisnek	vonyepjisnak	nek	1	7	-6	1	0	0	1	0	0	1	0	0
3208	285	26	female	járódill	járódillnek	járódillnak	nek	1	7	-6	1	0	0	0	0	1	0	1	0
3209	285	26	female	holoszes	holoszesnak	holoszesnek	nek	1	7	-6	1	1	1	0	0	0	1	0	0
3210	285	26	female	zsojenzém	zsojenzémnek	zsojenzémnak	nak	7	1	6	1	1	0	1	1	0	0	0	0
