SF	Freq	Lemma	Analysis	Segmentation
kérdeztem	8	kérdez	V-IND.PST.INDF.1.SG	kérdez-tem
fogad	3	fog	N.NOM-PSS2S.SG	fog-ad
hülyeséget	2	hülyeség	N.SG-ACC	hülyeség-et
kerested	4	keres	V-IND.PST.DEF.2.SG	keres-ted
megnéztem	4	megnéz	V-IND.PST.INDF.1.SG	megnéz-tem
katica	2	katica	N.NOM.SG	katica
fogadsz	2	fogad	V-IND.PRS.INDF.2.SG.asz	fogad-sz
térdem	9	térd	N.NOM-PSS1S.SG	térd-em
kezed	48	kéz	N.NOM-PSS2S.SG	kéz-ed
térde	5	térd	N.NOM-PSS3S.SG	térd-e
csenget	2	csenget	V.IND.PRS.INDF.3.SG	csenget
telefonálni	4	telefonál	V-NFIN	telefonál-ni
telefonom	1	telefon	N.NOM-PSS1S.SG	telefon-om
irodában	1	iroda	N.SG-IN+ESS	iroda-ban
iroda	1	iroda	N.NOM.SG	iroda
utcában	4	utca	N.SG-IN+ESS	utca-ban
vásárolni	36	vásárol	V-NFIN	vásárol-ni
vettél	5	vesz	V-IND.PST.INDF.2.SG	vesz-ttél
húst	10	hús	N.SG-ACC	hús-t
reggel	17	reggel	N.NOM.SG	reggel
köpni	1	köp	V-NFIN	köp-ni
köhög	3	köhög	V.IND.PRS.INDF.3.SG	köhög
szájában	2	száj	N.SG-PSS3S-IN+ESS	száj-a-ban
közbe	6	köz	N.SG-IN+ALL	köz-be
kakával	1	kaka	N.SG-INST	kaka-val
kaki	25	kaki	N.NOM.SG	kaki
mosom	3	mos	V-IND.PRS.DEF.1.SG	mos-om
fekszel	2	fekszik	V-IND.PRS.INDF.2.SG.Ol	feksz-el
szél	31	szél	N.NOM.SG	szél
mackót	10	mackó	N.SG-ACC	mackó-t
simogatom	4	simogat	V-IND.PRS.DEF.1.SG	simogat-om
lacinak	3	laci	N.SG-DAT.SG	laci-nak
rakta	2	rak	V-IND.PST.DEF.3.SG	rak-ta
lacitól	2	laci	N.SG-AT+ABL	laci-tól
siessünk	9	siet	V-SBJV.PRS.INDF.1.PL	siet-jünk
integet	4	integet	V.IND.PRS.INDF.3.SG	integet
gondolsz	9	gondol	V-IND.PRS.INDF.2.SG.asz	gondol-sz
kiabálsz	1	kiabál	V-IND.PRS.INDF.2.SG.asz	kiabál-sz
zsemlét	2	zsemle	N.SG-ACC	zsemle-t
giliszta	4	giliszta	N.NOM.SG	giliszta
szamár	7	szamár	N.NOM.SG	szamár
kiabálunk	1	kiabál	V-IND.PRS.INDF.1.PL	kiabál-unk
homokozóba	8	homokozó	N.SG-IN+ALL	homokozó-ba
voltunk	14	volt	N.NOM-PSS1P.SG	volt-unk
korán	2	kor	N.SG-PSS3S-ON+ESS	kor-a-n
csöndben	8	csönd	N.SG-IN+ESS	csönd-ben
figyel	2	figyel	V.IND.PRS.INDF.3.SG	figyel
hoztuk	3	hoz	V-IND.PST.DEF.1.PL	hoz-tuk
felül	6	felül	V.IND.PRS.INDF.3.SG	felül
sírom	2	sír	N.NOM-PSS1S.SG	sír-om
koronát	4	korona	N.SG-ACC	korona-t
király	5	király	N.NOM.SG	király
görög	1	görög	N.NOM.SG	görög
hollandok	1	holland	N.NOM-PL	holland-ok
köhögök	1	köhög	V-IND.PRS.INDF.1.SG	köhög-ök
lábadat	23	láb	N.SG-PSS2S-ACC	láb-ad-at
kalauz	5	kalauz	N.NOM.SG	kalauz
helye	30	hely	N.NOM-PSS3S.SG	hely-e
megnézzük	73	megnéz	V-IND.PRS.DEF.1.PL	megnéz-jük
miklóst	3	miklós	N.SG-ACC	miklós-t
robog	2	robog	V.IND.PRS.INDF.3.SG	robog
puszi	13	puszi	N.NOM.SG	puszi
puszit	50	puszi	N.SG-ACC	puszi-t
partra	2	part	N.SG-ON+ALL	part-ra
part	11	part	N.NOM.SG	part
közé	4	köz	N.SG-PSS4S	köz-é
messzire	6	messzi	N.SG-ON+ALL	messzi-re
tóra	1	tó	N.SG-ON+ALL	tó-ra
indulsz	1	indul	V-IND.PRS.INDF.2.SG.asz	indul-sz
kelj	3	kel	V-SBJV.PRS.INDF.2.SG	kel-j
csendben	3	csend	N.SG-IN+ESS	csend-ben
elaludtam	5	elalszik	V-IND.PST.INDF.1.SG	elalud-tam
bá	165	bá	N.NOM.SG	bá
dolgozott	1	dolgozik	V-IND.PST.INDF.3.SG	dolgoz-ott
arcát	8	arc	N.SG-PSS3S-ACC	arc-a-t
megver	3	megver	V.IND.PRS.INDF.3.SG	megver
ver	3	ver	V.IND.PRS.INDF.3.SG	ver
bajuszt	1	bajusz	N.SG-ACC	bajusz-t
alszol	17	alszik	V-IND.PRS.INDF.2.SG.Ol	alsz-ol
aludtam	10	alszik	V-IND.PST.INDF.1.SG	alud-tam
takarót	25	takaró	N.SG-ACC	takaró-t
altassuk	3	altat	V-SBJV.PRS.DEF.1.PL	altat-juk
takaróval	3	takaró	N.SG-INST	takaró-val
feküdjünk	4	fekszik	V-SBJV.PRS.INDF.1.PL	feküd-jünk
töltött	2	tölt	V-IND.PST.INDF.3.SG	tölt-ött
gyomra	6	gyomor	N.NOM-PSS3S.SG	gyomor-a
gyomrom	6	gyomor	N.NOM-PSS1S.SG	gyomor-om
gyomrod	3	gyomor	N.NOM-PSS2S.SG	gyomor-od
lenne	33	lesz	V-COND.PRS.INDF.3.SG	lesz-ne
hülye	25	hülye	N.NOM.SG	hülye
fejem	8	fej	N.NOM-PSS1S.SG	fej-em
ravasz	28	ravasz	N.NOM.SG	ravasz
mamám	2	mama	N.NOM-PSS1S.SG	mama-m
ismerjük	3	ismer	V-IND.PRS.DEF.1.PL	ismer-jük
haszontalan	5	haszontalan	N.NOM.SG	haszontalan
ró	3	ró	N.NOM.SG	ró
meglátod	5	meglát	V-IND.PRS.DEF.2.SG	meglát-od
megállj	3	megáll	V-SBJV.PRS.INDF.2.SG	megáll-j
szomjas	15	szomjas	ADJ.NOM.SG	szomjas
hívtál	2	hív	V-IND.PST.INDF.2.SG	hív-tál
dobjuk	4	dob	N.NOM-PSS3P.SG	dob-juk
autója	7	autó	N.NOM-PSS3S.SG	autó-ja
fára	26	fa	N.SG-ON+ALL	fa-ra
menjek	23	megy	V-SBJV.PRS.INDF.1.SG	megy-jek
helybe	1	hely	N.SG-IN+ALL	hely-be
felment	3	felmegy	V-IND.PST.INDF.3.SG	felmegy-t
emeljen	1	emel	V-SBJV.PRS.INDF.3.SG	emel-jen
vegyem	7	vesz	V-SBJV.PRS.DEF.1.SG	vesz-jem
mászunk	4	mászik	V-IND.PRS.INDF.1.PL	mász-unk
levette	4	levesz	V-IND.PST.DEF.3.SG	levesz-tte
felmászunk	1	felmászik	V-IND.PRS.INDF.1.PL	felmász-unk
pihennem	1	pihen	V-NFIN.1.SG	pihen-nem
pihen	9	pihen	V.IND.PRS.INDF.3.SG	pihen
fárasztó	3	fáraszt	V-V.PTCP.PRS	fáraszt-ó
munka	1	munka	N.NOM.SG	munka
juditnak	1	judit	N.SG-DAT.SG	judit-nak
szekrényben	4	szekrény	N.SG-IN+ESS	szekrény-ben
pihenjen	4	pihen	V-SBJV.PRS.INDF.3.SG	pihen-jen
délutánig	2	délután	N.SG-TERM	délután-ig
gazdag	3	gazdag	ADJ.NOM.SG	gazdag
hosszúban	1	hosszú	ADJ.SG-IN+ESS	hosszú-ban
különbség	2	különbség	N.NOM.SG	különbség
ismerek	1	ismer	V-IND.PRS.INDF.1.SG	ismer-ek
csontja	2	csont	N.NOM-PSS3S.SG	csont-ja
másszon	10	mászik	V-SBJV.PRS.INDF.3.SG	mász-jon
úr	2	úr	N.NOM.SG	úr
felmászik	3	felmászik	V.IND.PRS.INDF.3.SG	felmászik
zsebben	2	zseb	N.SG-IN+ESS	zseb-ben
világ	4	világ	N.NOM.SG	világ
töröld	16	töröl	V-SBJV.PRS.DEF.2.SG	töröl-d
rongy	4	rongy	N.NOM.SG	rongy
törölni	5	töröl	V-NFIN	töröl-ni
szeretlek	7	szeret	V-IND.PRS.LGSPEC1.1.SG	szeret-lek
erika	2	erika	N.NOM.SG	erika
agyi	3	agyi	ADJ.NOM.SG	agyi
ujjat	1	ujj	N.SG-ACC	ujj-at
hinta	26	hinta	N.NOM.SG	hinta
adjak	14	ad	V-SBJV.PRS.INDF.1.SG	ad-jak
kéri	11	kér	V-IND.PRS.DEF.3.SG.i	kér-i
kivettem	11	kivesz	V-IND.PST.INDF.1.SG	kivesz-ttem
szemétbe	8	szemét	N.SG-IN+ALL	szemét-be
jele	1	jel	N.NOM-PSS3S.SG	jel-e
dal	1	dal	N.NOM.SG	dal
cicus	7	cicus	N.NOM.SG	cicus
móka	3	móka	N.NOM.SG	móka
állomásba	5	állomás	N.SG-IN+ALL	állomás-ba
utazást	1	utazás	N.SG-ACC	utazás-t
állomásra	1	állomás	N.SG-ON+ALL	állomás-ra
vonaton	11	vonat	N.SG-ON+ESS	vonat-on
állomásban	1	állomás	N.SG-IN+ESS	állomás-ban
vonatban	1	vonat	N.SG-IN+ESS	vonat-ban
száll	5	száll	V.IND.PRS.INDF.3.SG	száll
keresel	22	keres	V-IND.PRS.INDF.2.SG.Ol	keres-el
keres	10	keres	V.IND.PRS.INDF.3.SG	keres
fölszállok	2	fölszáll	V-IND.PRS.INDF.1.SG	fölszáll-ok
vezetni	4	vezet	V-NFIN	vezet-ni
kukába	3	kuka	N.SG-IN+ALL	kuka-ba
megérkeztünk	2	megérkezik	V-IND.PST.INDF.1.PL	megérkez-tünk
pincébe	7	pince	N.SG-IN+ALL	pince-be
tegyek	11	tesz	V-SBJV.PRS.INDF.1.SG	tesz-jek
keresed	21	keres	V-IND.PRS.DEF.2.SG	keres-ed
toljuk	4	tol	V-IND.PRS.DEF.1.PL	tol-juk
ültél	5	ül	V-IND.PST.INDF.2.SG	ül-tél
kisebbel	2	kisebb	ADJ.SG-INST	kisebb-vel
üveg	11	üveg	N.NOM.SG	üveg
ebédelek	5	ebédel	V-IND.PRS.INDF.1.SG	ebédel-ek
haragudott	3	haragszik	V-IND.PST.INDF.3.SG	haragud-ott
hó	74	hó	N.NOM.SG	hó
régi	9	régi	N.NOM.SG	régi
rakva	5	rak	V-V.CVB	rak-va
csináljátok	3	csinál	V-IND.PRS.DEF.2.PL	csinál-játok
játszotok	4	játszik	V-IND.PRS.INDF.2.PL	játsz-otok
udvaron	7	udvar	N.SG-ON+ESS	udvar-on
mutatok	6	mutat	V-IND.PRS.INDF.1.SG	mutat-ok
figyeljen	1	figyel	V-SBJV.PRS.INDF.3.SG	figyel-jen
marha	3	marha	N.NOM.SG	marha
kiveszed	4	kivesz	V-IND.PRS.DEF.2.SG	kivesz-ed
évától	1	éva	N.SG-AT+ABL	éva-tól
hull	2	hull	V.IND.PRS.INDF.3.SG	hull
nyitva	7	nyit	V-V.CVB	nyit-va
kalapácsot	16	kalapács	N.SG-ACC	kalapács-ot
figyelik	1	figyel	V-IND.PRS.DEF.3.PL.ik	figyel-ik
kirakni	4	kirak	V-NFIN	kirak-ni
ót	8	ó	ADJ.SG-ACC	ó-t
képet	10	kép	N.SG-ACC	kép-et
kockák	11	kocka	N.NOM-PL	kocka-k
hozod	14	hoz	V-IND.PRS.DEF.2.SG	hoz-od
hülyéskedtem	2	hülyéskedik	V-IND.PST.INDF.1.SG	hülyésked-tem
hozol	21	hoz	V-IND.PRS.INDF.2.SG.Ol	hoz-ol
hozz	7	hoz	V-SBJV.PRS.INDF.2.SG	hoz-j
mondat	1	mondat	N.NOM.SG	mondat
megcsinálok	1	megcsinál	V-IND.PRS.INDF.1.SG	megcsinál-ok
leestem	4	leesik	V-IND.PST.INDF.1.SG	lees-tem
elaludni	1	elalszik	V-NFIN	elalud-ni
elaludt	4	elalszik	V-IND.PST.INDF.3.SG	elalud-t
perccel	3	perc	N.SG-INST	perc-vel
keresi	9	keres	V-IND.PRS.DEF.3.SG.i	keres-i
ragyogó	5	ragyog	V-V.PTCP.PRS	ragyog-ó
magyaráztam	1	magyaráz	V-IND.PST.INDF.1.SG	magyaráz-tam
szint	4	szint	N.NOM.SG	szint
ismeri	1	ismer	V-IND.PRS.DEF.3.SG.i	ismer-i
táblát	2	tábla	N.SG-ACC	tábla-t
felmegyek	2	felmegy	V-IND.PRS.INDF.1.SG	felmegy-ek
úton	2	út	N.SG-ON+ESS	út-on
utat	2	út	N.SG-ACC	út-at
út	11	út	N.NOM.SG	út
bujt	5	bujt	V.IND.PRS.INDF.3.SG	bujt
szalonna	2	szalonna	N.NOM.SG	szalonna
veszi	19	vesz	V-IND.PRS.DEF.3.SG.i	vesz-i
ajtója	4	ajtó	N.NOM-PSS3S.SG	ajtó-ja
kenyere	1	kenyér	N.NOM-PSS3S.SG	kenyér-e
adjunk	9	ad	V-SBJV.PRS.INDF.1.PL	ad-junk
kenyér	11	kenyér	N.NOM.SG	kenyér
kenyeret	30	kenyér	N.SG-ACC	kenyér-et
simogass	1	simogat	V-SBJV.PRS.INDF.2.SG	simogat-j
kenyered	1	kenyér	N.NOM-PSS2S.SG	kenyér-ed
durva	4	durva	ADJ.NOM.SG	durva
szeresd	4	szeret	V-SBJV.PRS.DEF.2.SG	szeret-d
rendes	13	rendes	ADJ.NOM.SG	rendes
játszanak	7	játszik	V-IND.PRS.INDF.3.PL	játsz-anak
levettél	1	levesz	V-IND.PST.INDF.2.SG	levesz-ttél
sompolyog	1	sompolyog	V.IND.PRS.INDF.3.SG	sompolyog
húzd	32	húz	V-SBJV.PRS.DEF.2.SG	húz-d
mutatja	3	mutat	V-IND.PRS.DEF.3.SG	mutat-ja
hármat	1	három	N.SG-ACC	három-at
kimondta	1	kimond	V-IND.PST.DEF.3.SG	kimond-ta
poharat	25	pohár	N.SG-ACC	pohár-at
kosárba	11	kosár	N.SG-IN+ALL	kosár-ba
menünk	8	menü	N.NOM-PSS1P.SG	menü-nk
közelebb	10	közel	ADJ.NOM.SG-CMPR	közel-ebb
medencébe	3	medence	N.SG-IN+ALL	medence-be
dobáltam	3	dobál	V-IND.PST.INDF.1.SG	dobál-tam
dobálj	2	dobál	V-SBJV.PRS.INDF.2.SG	dobál-j
dobálja	2	dobál	V-IND.PRS.DEF.3.SG	dobál-ja
dobált	2	dobál	V-IND.PST.INDF.3.SG	dobál-t
dobáltál	1	dobál	V-IND.PST.INDF.2.SG	dobál-tál
dobáld	3	dobál	V-SBJV.PRS.DEF.2.SG	dobál-d
várunk	3	várunk	N.NOM.SG	várunk
vendéget	2	vendég	N.SG-ACC	vendég-et
férnek	3	fér	V-IND.PRS.INDF.3.PL	fér-nek
labdát	36	labda	N.SG-ACC	labda-t
eltört	14	eltör	V-IND.PST.INDF.3.SG	eltör-t
elpusztult	1	elpusztul	V-IND.PST.INDF.3.SG	elpusztul-t
csinálják	2	csinál	V-IND.PRS.DEF.3.PL	csinál-ják
fogják	2	fog	V-IND.PRS.DEF.3.PL	fog-ják
óvodát	1	óvoda	N.SG-ACC	óvoda-t
elvesznek	3	elvész	V-IND.PRS.INDF.3.PL	elvész-nek
konyhája	2	konyha	N.NOM-PSS3S.SG	konyha-ja
óvodába	15	óvoda	N.SG-IN+ALL	óvoda-ba
óvoda	2	óvoda	N.NOM.SG	óvoda
törjük	1	tör	V-IND.PRS.DEF.1.PL	tör-jük
vesznek	4	vesz	V-IND.PRS.INDF.3.PL	vesz-nek
elveszik	3	elvesz	V-IND.PRS.DEF.3.PL.ik	elvesz-ik
bogarat	35	bogár	N.SG-ACC	bogár-at
halt	6	hal	V-IND.PST.INDF.3.SG	hal-t
vigyünk	5	visz	V-SBJV.PRS.INDF.1.PL	visz-jünk
eléred	1	elér	V-IND.PRS.DEF.2.SG	elér-ed
dobál	2	dobál	V.IND.PRS.INDF.3.SG	dobál
fizetést	1	fizetés	N.SG-ACC	fizetés-t
dobja	3	dob	N.NOM-PSS3S.SG	dob-ja
spiccel	1	spicc	N.SG-INST	spicc-vel
spriccel	2	spriccel	V.IND.PRS.INDF.3.SG	spriccel
tudták	2	tud	V-IND.PST.DEF.3.PL	tud-ták
kiveszi	8	kivesz	V-IND.PRS.DEF.3.SG.i	kivesz-i
vegye	3	vesz	V-SBJV.PRS.DEF.3.SG	vesz-je
kezünk	4	kéz	N.NOM-PSS1P.SG	kéz-ünk
házuk	2	ház	N.NOM-PSS3P.SG	ház-uk
bogarak	3	bogár	N.NOM-PL	bogár-ak
laknak	2	lak	N.SG-DAT.SG	lak-nak
kaka	53	kaka	N.NOM.SG	kaka
igazam	1	igaz	N.NOM-PSS1S.SG	igaz-am
félni	11	fél	V-NFIN	fél-ni
esünk	3	esik	V-IND.PRS.INDF.1.PL	es-ünk
fejetek	1	fej	N.NOM-PSS2P.SG	fej-etek
töröljünk	1	töröl	V-SBJV.PRS.INDF.1.PL	töröl-jünk
magnóról	4	magnó	N.SG-ON+ABL	magnó-ról
hiszik	1	hisz	V-IND.PRS.DEF.3.PL.ik	hisz-ik
ég	25	ég	N.NOM.SG	ég
dörög	2	dörög	V.IND.PRS.INDF.3.SG	dörög
lelövök	3	lelő	V-IND.PRS.INDF.1.SG	lelő-ök
haragudni	5	haragszik	V-NFIN	haragud-ni
haragszol	3	haragszik	V-IND.PRS.INDF.2.SG.Ol	haragsz-ol
várod	1	vár	V-IND.PRS.DEF.2.SG	vár-od
szégyent	1	szégyen	N.SG-ACC	szégyen-t
beviszi	6	bevisz	V-IND.PRS.DEF.3.SG.i	bevisz-i
látjátok	1	lát	V-IND.PRS.DEF.2.PL	lát-játok
véleményetek	1	vélemény	N.NOM-PSS2P.SG	vélemény-etek
csillagom	3	csillag	N.NOM-PSS1S.SG	csillag-om
mozdony	23	mozdony	N.NOM.SG	mozdony
hagyj	1	hagy	V-SBJV.PRS.INDF.2.SG	hagy-j
lovat	9	ló	N.SG-ACC	ló-at
hagyd	7	hagy	V-SBJV.PRS.DEF.2.SG	hagy-d
sorompó	5	sorompó	N.NOM.SG	sorompó
visz	4	visz	V.IND.PRS.INDF.3.SG	visz
puskád	14	puska	N.NOM-PSS2S.SG	puska-d
hagyom	3	hagy	V-IND.PRS.DEF.1.SG	hagy-om
zárni	2	zár	V-NFIN	zár-ni
fáradok	1	fárad	V-IND.PRS.INDF.1.SG	fárad-ok
ellopni	1	ellop	V-NFIN	ellop-ni
teherautóval	1	teherautó	N.SG-INST	teherautó-val
mondott	15	mond	V-IND.PST.INDF.3.SG	mond-ott
ugorj	17	ugrik	V-SBJV.PRS.INDF.2.SG	ugr-j
puskás	9	puskás	N.NOM.SG	puskás
hajó	62	hajó	N.NOM.SG	hajó
csendes	2	csendes	N.NOM.SG	csendes
sorompónak	1	sorompó	N.SG-DAT.SG	sorompó-nak
lemegy	8	lemegy	V.IND.PRS.INDF.3.SG	lemegy
hagyni	4	hagy	V-NFIN	hagy-ni
ül	125	ül	V.IND.PRS.INDF.3.SG	ül
sikerülni	1	sikerül	V-NFIN	sikerül-ni
utazz	1	utazik	V-SBJV.PRS.INDF.2.SG	utaz-j
utas	4	utas	N.NOM.SG	utas
megcsináljuk	16	megcsinál	V-IND.PRS.DEF.1.PL	megcsinál-juk
kosarat	1	kosár	N.SG-ACC	kosár-at
béláé	3	béla	N.SG-PSS4S	béla-é
durvának	1	durva	ADJ.SG-DAT.SG	durva-nak
fested	1	fest	V-IND.PRS.DEF.2.SG	fest-ed
szerelem	4	szerelem	N.NOM.SG	szerelem
kapitányba	1	kapitány	N.SG-IN+ALL	kapitány-ba
kaptunk	3	kap	V-IND.PST.INDF.1.PL	kap-tunk
fonom	1	fon	V-IND.PRS.DEF.1.SG	fon-om
temetés	2	temetés	N.NOM.SG	temetés
fénykép	6	fénykép	N.NOM.SG	fénykép
végre	5	vég	N.SG-ON+ALL	vég-re
forint	11	forint	N.NOM.SG	forint
folt	3	folt	N.NOM.SG	folt
becsuktam	2	becsuk	V-IND.PST.INDF.1.SG	becsuk-tam
hoztunk	5	hoz	V-IND.PST.INDF.1.PL	hoz-tunk
szalvétát	3	szalvéta	N.SG-ACC	szalvéta-t
szegények	2	szegény	N.NOM-PL	szegény-ek
fazekas	4	fazekas	N.NOM.SG	fazekas
békát	4	béka	N.SG-ACC	béka-t
ágyról	4	ágy	N.SG-ON+ABL	ágy-ról
leszálltam	2	leszáll	V-IND.PST.INDF.1.SG	leszáll-tam
viselkedni	2	viselkedik	V-NFIN	viselked-ni
lábad	29	láb	N.NOM-PSS2S.SG	láb-ad
megfoglak	5	megfog	V-IND.PRS.LGSPEC1.1.SG	megfog-lak
szaladjunk	3	szalad	V-SBJV.PRS.INDF.1.PL	szalad-junk
lássalak	1	lát	V-SBJV.PRS.LGSPEC1.1.SG	lát-jalak
bárányt	4	bárány	N.SG-ACC	bárány-t
bárány	19	bárány	N.NOM.SG	bárány
harapd	2	harap	V-SBJV.PRS.DEF.2.SG	harap-d
megkeressem	3	megkeres	V-SBJV.PRS.DEF.1.SG	megkeres-jem
perc	10	perc	N.NOM.SG	perc
múlva	5	múlik	V-V.CVB	múl-va
bokor	22	bokor	N.NOM.SG	bokor
férünk	1	fér	V-IND.PRS.INDF.1.PL	fér-ünk
kimenni	22	kimegy	V-NFIN	kimegy-nni
gomb	39	gomb	N.NOM.SG	gomb
csizma	2	csizma	N.NOM.SG	csizma
legyünk	3	legyünk	N.NOM.SG	legyünk
mar	3	mar	N.NOM.SG	mar
vonatunk	3	vonat	N.NOM-PSS1P.SG	vonat-unk
vágánnyal	1	vágány	N.SG-INST	vágány-val
vágány	2	vágány	N.NOM.SG	vágány
cseréljünk	3	cserél	V-SBJV.PRS.INDF.1.PL	cserél-jünk
dinnyét	18	dinnye	N.SG-ACC	dinnye-t
pirosa	1	piros	N.NOM-PSS3S.SG	piros-a
veszély	1	veszély	N.NOM.SG	veszély
kiabálj	6	kiabál	V-SBJV.PRS.INDF.2.SG	kiabál-j
megijedtél	11	megijed	V-IND.PST.INDF.2.SG	megijed-tél
nekimentünk	2	nekimegy	V-IND.PST.INDF.1.PL	nekimegy-tünk
vezet	11	vezet	V.IND.PRS.INDF.3.SG	vezet
vezetek	5	vezet	V-IND.PRS.INDF.1.SG	vezet-ek
puskája	15	puska	N.NOM-PSS3S.SG	puska-ja
engedj	4	enged	V-SBJV.PRS.INDF.2.SG	enged-j
dobálni	4	dobál	V-NFIN	dobál-ni
tata	6	tata	N.NOM.SG	tata
vas	1	vas	N.NOM.SG	vas
cicák	4	cica	N.NOM-PL	cica-k
törni	4	tör	V-NFIN	tör-ni
szegényt	2	szegény	N.SG-ACC	szegény-t
kerestem	1	keres	V-IND.PST.INDF.1.SG	keres-tem
találtam	12	talál	V-IND.PST.INDF.1.SG	talál-tam
visszaadod	6	visszaad	V-IND.PRS.DEF.2.SG	visszaad-od
halva	1	hal	V-V.CVB	hal-va
mutass	7	mutat	V-SBJV.PRS.INDF.2.SG	mutat-j
mutassam	5	mutat	V-SBJV.PRS.DEF.1.SG	mutat-jam
szaladj	6	szalad	V-SBJV.PRS.INDF.2.SG	szalad-j
háromszöget	2	háromszög	N.SG-ACC	háromszög-et
lázad	2	láz	N.NOM-PSS2S.SG	láz-ad
leverni	1	lever	V-NFIN	lever-ni
megverni	1	megver	V-NFIN	megver-ni
rosszak	3	rossz	N.NOM-PL	rossz-ak
mesét	8	mese	N.SG-ACC	mese-t
kártya	4	kártya	N.NOM.SG	kártya
szemére	1	szem	N.SG-PSS3S-ON+ALL	szem-e-re
halljátok	1	hall	V-IND.PRS.DEF.2.PL	hall-játok
helyes	7	helyes	ADJ.NOM.SG	helyes
akarta	7	akar	V-IND.PST.DEF.3.SG	akar-ta
túrnia	1	túr	V-NFIN.3.SG	túr-nia
hallgassunk	1	hallgat	V-SBJV.PRS.INDF.1.PL	hallgat-junk
kalap	19	kalap	N.NOM.SG	kalap
tarka	5	tarka	ADJ.NOM.SG	tarka
lakni	9	lakik	V-NFIN	lak-ni
zölddel	1	zöld	ADJ.SG-INST	zöld-vel
jelent	4	jelen	N.SG-ACC	jelen-t
rágd	5	rág	V-SBJV.PRS.DEF.2.SG	rág-d
szarvas	1	szarvas	N.NOM.SG	szarvas
szaladni	4	szalad	V-NFIN	szalad-ni
takarjuk	1	takar	V-IND.PRS.DEF.1.PL	takar-juk
fárad	1	fárad	V.IND.PRS.INDF.3.SG	fárad
nézték	1	néz	V-IND.PST.DEF.3.PL	néz-ték
játéka	2	játék	N.NOM-PSS3S.SG	játék-a
elveszed	8	elvesz	V-IND.PRS.DEF.2.SG	elvesz-ed
focim	1	foci	N.NOM-PSS1S.SG	foci-m
új	35	új	ADJ.NOM.SG	új
keressetek	3	keres	V-SBJV.PRS.INDF.2.PL	keres-jetek
játékod	2	játék	N.NOM-PSS2S.SG	játék-od
simogasd	5	simogat	V-SBJV.PRS.DEF.2.SG	simogat-d
agyon	1	agy	N.SG-ON+ESS	agy-on
nyomod	5	nyom	N.NOM-PSS2S.SG	nyom-od
kellemes	1	kellemes	ADJ.NOM.SG	kellemes
keresünk	7	keres	V-IND.PRS.INDF.1.PL	keres-ünk
hozunk	7	hoz	V-IND.PRS.INDF.1.PL	hoz-unk
találtunk	3	talál	V-IND.PST.INDF.1.PL	talál-tunk
fürödnek	2	fürdik	V-IND.PRS.INDF.3.PL	füröd-nek
mosakodtam	1	mosakodik	V-IND.PST.INDF.1.SG	mosakod-tam
várom	3	vár	V-IND.PRS.DEF.1.SG	vár-om
lemegyek	5	lemegy	V-IND.PRS.INDF.1.SG	lemegy-ek
lement	5	lemegy	V-IND.PST.INDF.3.SG	lemegy-t
házikója	5	házikó	N.NOM-PSS3S.SG	házikó-ja
kefére	1	kefe	N.SG-ON+ALL	kefe-re
lépjen	1	lép	V-SBJV.PRS.INDF.3.SG	lép-jen
tanulj	1	tanul	V-SBJV.PRS.INDF.2.SG	tanul-j
elvesz	3	elvesz	V.IND.PRS.INDF.3.SG	elvesz
bánts	2	bánt	V-SBJV.PRS.INDF.2.SG	bánt-j
simogatást	1	simogatás	N.SG-ACC	simogatás-t
kisbaba	56	kisbaba	N.NOM.SG	kisbaba
név	3	név	N.NOM.SG	név
zoltán	9	zoltán	N.NOM.SG	zoltán
lekvárt	5	lekvár	N.SG-ACC	lekvár-t
nedves	3	nedves	ADJ.NOM.SG	nedves
pilóta	6	pilóta	N.NOM.SG	pilóta
osztályon	1	osztály	N.SG-ON+ESS	osztály-on
kiabál	13	kiabál	V.IND.PRS.INDF.3.SG	kiabál
dani	3	dani	N.NOM.SG	dani
lábon	3	láb	N.SG-ON+ESS	láb-on
virágom	2	virág	N.NOM-PSS1S.SG	virág-om
cukorkám	1	cukorka	N.NOM-PSS1S.SG	cukorka-m
álla	4	álla	N.NOM.SG	álla
bántott	14	bánt	V-IND.PST.INDF.3.SG	bánt-ott
felvenni	7	felvesz	V-NFIN	felvesz-nni
mosolyog	1	mosolyog	V.IND.PRS.INDF.3.SG	mosolyog
apa	351	apa	N.NOM.SG	apa
férsz	3	fér	V-IND.PRS.INDF.2.SG.asz	fér-sz
évám	1	éva	N.NOM-PSS1S.SG	éva-m
leszállt	2	leszáll	V-IND.PST.INDF.3.SG	leszáll-t
taxi	3	taxi	N.NOM.SG	taxi
kapunk	4	kapunk	N.NOM.SG	kapunk
tejet	20	tej	N.SG-ACC	tej-et
rakott	4	rak	V-IND.PST.INDF.3.SG	rak-ott
szombaton	2	szombat	N.SG-ON+ESS	szombat-on
lökni	2	lök	V-NFIN	lök-ni
leteszed	3	letesz	V-IND.PRS.DEF.2.SG	letesz-ed
széle	2	szél	N.NOM-PSS3S.SG	szél-e
oldalából	1	oldal	N.SG-PSS3S-IN+ABL	oldal-a-ból
nehezebb	2	nehéz	ADJ.NOM.SG-CMPR	nehéz-ebb
jégbe	1	jég	N.SG-IN+ALL	jég-be
neve	8	név	N.NOM-PSS3S.SG	név-e
